Candidate,Gender,Party_ID,Party,Acronym,Votes
ELVIS JAHAJ,M,1,PARTIA LIBERALE EGJIPTIANE,,86
ELVIS KARADOLAMI,M,8,NOVA DEMOKRATSKA STRANKA,,244
ELZA BAJRAMAGA,F,13,JEDINSTVENA GORANSKA PARTIJA,,42
ELZANA DERVISHI,F,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,107
EMAN RRAHMANI,M,16,LËVIZJA VETËVENDOSJE!,,7044
EMIL MAKSUTI,M,8,NOVA DEMOKRATSKA STRANKA,,236
EMIL SKENDERI,M,14,KOALICIJA VAKAT,,316
EMILIJA REDŽEPI,F,8,NOVA DEMOKRATSKA STRANKA,,2291
EMIN GËRBESHI,M,16,LËVIZJA VETËVENDOSJE!,,2322
EMINA COKOVIĆ,F,4,STRANKA DEMOKRATSKE AKCIJE,,279
EMINE MURTEZI,F,1,PARTIA LIBERALE EGJIPTIANE,,144
EMRUSH XHEMAJLI,M,16,LËVIZJA VETËVENDOSJE!,,2177
ENDRIT DAKAJ,M,19,PARTIA EUROATLANTIKE E KOSOVËS,,19
ENDRIT SHALA,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,6830
ENEIDA KELMENDI,F,15,FJALA,,1133
ENERA KARADOLAMI,F,8,NOVA DEMOKRATSKA STRANKA,,188
ENES JUKOVIQ,M,14,KOALICIJA VAKAT,,47
ENIS KERVAN,M,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,1575
ENKELEJDA ARIFI,F,16,LËVIZJA VETËVENDOSJE!,,2699
ENLIRAT DURAKU,M,15,FJALA,,50
ENVER DUGOLLI,M,16,LËVIZJA VETËVENDOSJE!,,3485
ENVER HALITI,M,16,LËVIZJA VETËVENDOSJE!,,7777
ENVER HOTI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,3879
ENVER HOXHAJ,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,11052
ENVER KRASNIQI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,3974
ENVER KUĆI,M,14,KOALICIJA VAKAT,,29
ENVER SEFERI,M,19,PARTIA EUROATLANTIKE E KOSOVËS,,52
ENVER SHALA,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,804
EQREM BERISHA,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,452
ERGİN KANİ,M,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,359
ERGİN SUNGURİ,M,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,473
ERHAN KRYEZIU,M,1,PARTIA LIBERALE EGJIPTIANE,,161
ERJONA RAMA,F,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,750
ERLEHTA OSMANI,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,3406
ERLIRA MULLABAZI,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,1870
ERMA GYLDEREN,F,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,228
ERMINE ADEMI,F,1,PARTIA LIBERALE EGJIPTIANE,,72
EROLL ZEKERIJA,M,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,320
EROLLD BELEGU,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,1901
ERVIN HODŽIĆ,M,4,STRANKA DEMOKRATSKE AKCIJE,,142
ERXHAN GALUSHI,M,18,PARTIA ROME E BASHKUAR E KOSOVËS,,204
ERXHAN MUHARREMI,M,15,FJALA,,78
ESAD MUSIĆ,M,8,NOVA DEMOKRATSKA STRANKA,,43
ESAT JUSUFI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,2913
ESAT KRASNIQI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,36
ESAT VALLA,M,19,PARTIA EUROATLANTIKE E KOSOVËS,,41
ESMIN BAJRAMI,M,14,KOALICIJA VAKAT,,272
ESMIR KASI,M,22,ESMIR KASI,,332
ETEM ARIFI,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,2089
ETNA DACIĆ,F,14,KOALICIJA VAKAT,,113
EVGJENI THAÇI DRAGUSHA,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,8299
FADIL BEKA,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,5580
FADIL DEMIROVIC,M,18,PARTIA ROME E BASHKUAR E KOSOVËS,,25
FADIL HAJDARI,M,19,PARTIA EUROATLANTIKE E KOSOVËS,,52
FADIL NURA,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,8959
FADIL PODRIMJA,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,61
FADIL VEZAJ,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,1408
FAHRI OSMANI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,6396
FAHRI UKA,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,3954
FAHRUSH AZEMI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,4248
FAIK GECI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,5802
FAIK ZEKAJ,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,5544
FAKIR SPAHIU,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,3000
FARUK ALIJAJ,M,1,PARTIA LIBERALE EGJIPTIANE,,192
FARUK ALIU,M,15,FJALA,,43
FARUK MUJKA,M,16,LËVIZJA VETËVENDOSJE!,,4933
FARUK NURA,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,2216
FATBARDHA EMINI HALABAKU,F,24,LIDHJA DEMOKRATIKE E KOSOVËS,,6832
FATIME DUBOVA,F,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,20
FATIME JASIQI,F,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,229
FATIME MIFTARI,F,19,PARTIA EUROATLANTIKE E KOSOVËS,,15
FATJONA BERISHA,F,15,FJALA,,210
FATMIR HALILI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,450
FATMIR HASANI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,116
FATMIR HUMOLLI,M,16,LËVIZJA VETËVENDOSJE!,,5351
FATMIR ISKA,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,3374
FATMIR LIMAJ,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,25918
FATMIR MATOSHI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,4290
FATMIR RASHITI,M,16,LËVIZJA VETËVENDOSJE!,,2009
FATMIR REXHEPI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,8486
FATMIR SHURDHAJ,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,1977
FATMIR XHELILI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,9323
FATMIRE KOLLÇAKU,F,16,LËVIZJA VETËVENDOSJE!,,8123
FATON BEKA,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,72
FATON BISLIMI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,7018
FATON JAKUPI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,3273
FATON KURTI,M,19,PARTIA EUROATLANTIKE E KOSOVËS,,244
FATON PECI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,6525
FATOS AXHEMI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,2080
FAZLI HOXHA,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,948
FAZLI STOLLAJ,M,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,434
FEHMI HYSENAJ,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,602
FEHMI MUJOTA,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,3636
FEJSAL HALILOVIC,M,13,JEDINSTVENA GORANSKA PARTIJA,,192
FEJZULLA HALITI,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,13
FERAT GASHI,M,18,PARTIA ROME E BASHKUAR E KOSOVËS,,21
FERAT SHALA,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,18193
FETAH RUDI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,12819
FEXHRIJE KONUSHEVCI,F,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,122
FIDAN ADEMI,M,16,LËVIZJA VETËVENDOSJE!,,3660
FİDAN JILTA,F,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,2585
FIDAN KLINAKU,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,516
FIDAN REKALIU,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,7717
FIKMETE QURKOLLI,F,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,9
FIKNETE BEJTA,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,1570
FIKRET SEZAIRI,M,14,KOALICIJA VAKAT,,391
FIKRETA KANDIĆ,F,14,KOALICIJA VAKAT,,51
FİKRİM DAMKA,M,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,2915
FINESA BERISHA,F,19,PARTIA EUROATLANTIKE E KOSOVËS,,226
FISNIK DEMA,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,1724
FISNIK ISMAILI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,1705
FITIM ALIU,M,19,PARTIA EUROATLANTIKE E KOSOVËS,,80
FITIM HAVOLLI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,3127
FITIM HAZIRI,M,16,LËVIZJA VETËVENDOSJE!,,7542
FITIM SELIMI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,4120
FITIM UKA,M,16,LËVIZJA VETËVENDOSJE!,,7915
FITNETE BURHANI,F,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,33
FITORE BELLOPOJA,F,15,FJALA,,48
FITORE PACOLLI DALIPI,F,16,LËVIZJA VETËVENDOSJE!,,10959
FJOLLA UJKANI,F,16,LËVIZJA VETËVENDOSJE!,,8113
FLORA SYLA,F,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,26
FLORENTA GASHI,F,19,PARTIA EUROATLANTIKE E KOSOVËS,,80
FLORETË ZEJNULLAHU,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,6961
FLORIAN DUSHI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,6393
FLORIJE BESHOLLI,F,24,LIDHJA DEMOKRATIKE E KOSOVËS,,4434
FLORIJE BUJUPI,F,19,PARTIA EUROATLANTIKE E KOSOVËS,,31
FLORIM KRYEZIU,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,3576
FLORINA KRASNIQI,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,3473
FLUTURA BEKA KAMBERAJ,F,24,LIDHJA DEMOKRATIKE E KOSOVËS,,5011
FRASHER DEMAJ,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,12301
FRASHËR KRASNIQI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,4030
FRIDON LALA,M,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,644
FURKAN ERGÜLER,M,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,1226
GANI DRESHAJ,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,6412
GANI ELSHANI,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,215
GANI HALILAJ,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,6652
GANI KRASNIQI,M,16,LËVIZJA VETËVENDOSJE!,,5146
GANI VESELAJ,M,19,PARTIA EUROATLANTIKE E KOSOVËS,,13
GANIMETE ISMAJLI,F,24,LIDHJA DEMOKRATIKE E KOSOVËS,,2378
GANIMETE MUSLIU,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,8340
GAZMEND ABRASHI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,6704
GAZMEND BYTYÇI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,9140
GAZMEND GJYSHINCA,M,16,LËVIZJA VETËVENDOSJE!,,12303
GAZMEND ISLAMI,M,16,LËVIZJA VETËVENDOSJE!,,2923
GAZMEND PËRVETICA,M,15,FJALA,,55
GAZMEND SYLA,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,7726
GEGË LLESHI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,3169
GENC BASHOTA,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,771
GENTIANA BEQA AHMETI,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,2476
GETOAR MJEKU,M,16,LËVIZJA VETËVENDOSJE!,,4527
GËZIM GASHI,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,192
GËZIM HASANI,M,19,PARTIA EUROATLANTIKE E KOSOVËS,,8
GËZIM KELMENDI,M,15,FJALA,,2358
GËZIM KOKOLLARI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,4479
GEZON BERISHA,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,1064
GËZON KASTRATI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,3679
GJYZEL SHALIJANI,F,18,PARTIA ROME E BASHKUAR E KOSOVËS,,101
GLAUK KONJUFCA,M,16,LËVIZJA VETËVENDOSJE!,,72686
GONE SINANAJ,F,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,66
GONXHE ÇAUSHI,F,2,PARTIA DEMOKRATIKE E KOSOVËS,,1947
GORAN LEŠEVIĆ,M,5,PARTIJA KOSOVSKIH SRBA,,62
GRANIT SHALA,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,727
GÜNER ALTIPARMAK,M,15,FJALA,,33
GYLSHEN CACA,F,18,PARTIA ROME E BASHKUAR E KOSOVËS,,49
GYLTENE BAJRAMI,F,1,PARTIA LIBERALE EGJIPTIANE,,33
GZIM RADONIQI,M,19,PARTIA EUROATLANTIKE E KOSOVËS,,84
HABIB GASHI,M,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,55
HAFIZE HAJDINI,F,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,367
HAJDAR BEQA,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,8181
HAJRADIN PIROVIĆ,M,8,NOVA DEMOKRATSKA STRANKA,,28
HAJREDIN KUÇI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,10588
HAJRIJA BALIĆ,F,4,STRANKA DEMOKRATSKE AKCIJE,,56
HAJRIJE GASHI,F,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,1122
HAJRUDIN HODŽA,M,7,POKRET ZA GORA,,167
HAJRULLA ÇEKO,M,16,LËVIZJA VETËVENDOSJE!,,12125
HAJRUSH KURTAJ,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,1276
HAKI ABAZI,M,16,LËVIZJA VETËVENDOSJE!,,15896
HAKI CËRMJANI,M,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,25
HAKI DEMOLLI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,6988
HAKİ RAŞTANA,M,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,559
HALIL MATOSHI,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,668
HALIT KRASNIQI,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,2697
HALIT ZOGAJ,M,2,PARTIA DEMOKRATIKE E KOSOVËS,,3317
HAMDI JAHA,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,5388
HAMIDA ALI,F,8,NOVA DEMOKRATSKA STRANKA,,9
HANA HOXHA,F,15,FJALA,,156
HANISA SALIJI,F,8,NOVA DEMOKRATSKA STRANKA,,220
HARIS EROVIĆ,M,4,STRANKA DEMOKRATSKE AKCIJE,,118
HASAN AHMETAJ,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,1412
HASAN ALIU,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,5111
HASAN BLAKU,M,19,PARTIA EUROATLANTIKE E KOSOVËS,,17
HASAN DOGANI,M,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,37
HASAN LALA,M,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,23
HASIM SHTËRBANI,M,15,FJALA,,1029
HATIM BAXHAKU,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,7948
HATIXHE BUNGU QERIMI,F,9,AAK-PSD KOALICIONI 100% KOSOVË,,1940
HAVË FAZLIJAJ,F,1,PARTIA LIBERALE EGJIPTIANE,,104
HAXHI AVDYLI,M,24,LIDHJA DEMOKRATIKE E KOSOVËS,,9222
HAXHI HOTI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,306
HAXHI SHALA,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,6634
HEKURAN MURATI,M,16,LËVIZJA VETËVENDOSJE!,,23466
HEKURAN SEJDIU,M,9,AAK-PSD KOALICIONI 100% KOSOVË,,2309
HESET SAHITI,M,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,1034
