id,Polling Center,Polling Station,Candidate,Party_ID,Party,Acronym,Votes,Municipality
27,2704B,2704B/07R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,12,Vushtrri
27,2704B,2704B/07R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,25,Vushtrri
27,2704B,2704B/05R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,38,Vushtrri
27,2704B,2704B/05R,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,93,Vushtrri
27,2704B,2704B/05R,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,15,Vushtrri
27,2704B,2704B/05R,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,99,Vushtrri
27,2704B,2704B/06R,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,117,Vushtrri
27,2704B,2704B/06R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,14,Vushtrri
27,2704B,2704B/08R,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,117,Vushtrri
27,2704B,2704B/08R,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,19,Vushtrri
27,2704B,2704B/14D,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,63,Vushtrri
27,2704B,2704B/14D,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,23,Vushtrri
27,2704B,2704B/14D,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,51,Vushtrri
27,2704B,2704B/14D,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,4,Vushtrri
27,2704B,2704B/07R,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,27,Vushtrri
27,2704B,2704B/08R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,8,Vushtrri
27,2704B,2704B/08R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,26,Vushtrri
27,2704B,2704B/07R,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,142,Vushtrri
27,2704B,2704B/07R,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,115,Vushtrri
27,2704B,2704B/08R,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,120,Vushtrri
27,2705B,2705B/01D,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,3,Vushtrri
27,2705B,2705B/01D,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,60,Vushtrri
27,2705B,2705B/01D,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,18,Vushtrri
27,2705B,2705B/01D,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,4,Vushtrri
27,2705B,2705B/01D,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,20,Vushtrri
27,2705B,2705B/01D,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,33,Vushtrri
27,2706B,2706B/02D,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,23,Vushtrri
27,2706B,2706B/01R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,32,Vushtrri
27,2706B,2706B/01R,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,88,Vushtrri
27,2706B,2706B/01R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,16,Vushtrri
27,2706B,2706B/02D,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,76,Vushtrri
27,2706B,2706B/02D,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,80,Vushtrri
27,2706B,2706B/01R,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,23,Vushtrri
27,2706B,2706B/01R,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,109,Vushtrri
27,2706B,2706B/02D,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,75,Vushtrri
27,2706B,2706B/01R,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,49,Vushtrri
27,2706B,2706B/02D,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,3,Vushtrri
27,2706B,2706B/02D,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,31,Vushtrri
27,2707B,2707B/01R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,8,Vushtrri
27,2707B,2707B/01R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,9,Vushtrri
27,2707B,2707B/03D,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,60,Vushtrri
27,2707B,2707B/01R,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,46,Vushtrri
27,2707B,2707B/01R,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,6,Vushtrri
27,2707B,2707B/01R,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,200,Vushtrri
27,2707B,2707B/02R,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,4,Vushtrri
27,2707B,2707B/02R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,2,Vushtrri
27,2707B,2707B/02R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,11,Vushtrri
27,2707B,2707B/02R,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,122,Vushtrri
27,2707B,2707B/03D,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,7,Vushtrri
27,2707B,2707B/01R,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,84,Vushtrri
27,2707B,2707B/02R,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,45,Vushtrri
27,2707B,2707B/03D,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,2,Vushtrri
27,2707B,2707B/03D,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,98,Vushtrri
27,2707B,2707B/02R,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,105,Vushtrri
27,2707B,2707B/03D,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,68,Vushtrri
27,2707B,2707B/03D,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,5,Vushtrri
27,2708B,2708B/02D,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,115,Vushtrri
27,2708B,2708B/01R,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,92,Vushtrri
27,2708B,2708B/02D,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,24,Vushtrri
27,2708B,2708B/01R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,19,Vushtrri
27,2708B,2708B/01R,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,77,Vushtrri
27,2708B,2708B/01R,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,20,Vushtrri
27,2708B,2708B/02D,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,21,Vushtrri
27,2708B,2708B/01R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,6,Vushtrri
27,2708B,2708B/02D,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,63,Vushtrri
27,2708B,2708B/02D,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,2,Vushtrri
27,2708B,2708B/01R,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,111,Vushtrri
27,2708B,2708B/02D,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,103,Vushtrri
27,2709B,2709B/02R,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,142,Vushtrri
27,2709B,2709B/03D,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,17,Vushtrri
27,2709B,2709B/03D,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,93,Vushtrri
27,2709B,2709B/03D,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,100,Vushtrri
27,2709B,2709B/03D,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,160,Vushtrri
27,2709B,2709B/01R,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,19,Vushtrri
27,2709B,2709B/01R,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,153,Vushtrri
27,2709B,2709B/02R,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,41,Vushtrri
27,2709B,2709B/02R,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,116,Vushtrri
27,2709B,2709B/03D,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,7,Vushtrri
27,2709B,2709B/01R,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,107,Vushtrri
27,2709B,2709B/01R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,12,Vushtrri
27,2709B,2709B/01R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,20,Vushtrri
27,2709B,2709B/01R,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,83,Vushtrri
27,2709B,2709B/03D,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,11,Vushtrri
27,2709B,2709B/02R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,1,Vushtrri
27,2709B,2709B/02R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,43,Vushtrri
27,2709B,2709B/02R,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,84,Vushtrri
27,2710B,2710B/01R,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,147,Vushtrri
27,2710B,2710B/01R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,10,Vushtrri
27,2710B,2710B/01R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,17,Vushtrri
27,2710B,2710B/02R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,6,Vushtrri
27,2710B,2710B/02R,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,166,Vushtrri
27,2710B,2710B/02R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,9,Vushtrri
27,2710B,2710B/02R,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,76,Vushtrri
27,2710B,2710B/02R,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,59,Vushtrri
27,2710B,2710B/03D,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,52,Vushtrri
27,2710B,2710B/01R,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,84,Vushtrri
27,2710B,2710B/03D,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,2,Vushtrri
27,2710B,2710B/03D,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,17,Vushtrri
27,2710B,2710B/01R,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,15,Vushtrri
27,2710B,2710B/01R,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,135,Vushtrri
27,2710B,2710B/02R,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,195,Vushtrri
27,2710B,2710B/03D,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,100,Vushtrri
27,2710B,2710B/03D,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,139,Vushtrri
27,2710B,2710B/03D,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,5,Vushtrri
27,2711B,2711B/01R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,24,Vushtrri
27,2711B,2711B/01R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,15,Vushtrri
27,2711B,2711B/02D,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,73,Vushtrri
27,BM027,BM027,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,0,Vushtrri
27,BM027,BM027,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,19,Vushtrri
27,BM027,BM027,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,1,Vushtrri
27,BM027,BM027,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,44,Vushtrri
27,BM027,BM027,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,11,Vushtrri
27,BM027,BM027,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,0,Vushtrri
27,2719B,2719B/01D,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,15,Vushtrri
27,2719B,2719B/01D,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,2,Vushtrri
27,2720B,2720B/01R,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,118,Vushtrri
27,2720B,2720B/02D,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,33,Vushtrri
27,2720B,2720B/02D,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,1,Vushtrri
27,2720B,2720B/01R,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,6,Vushtrri
27,2720B,2720B/02D,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,42,Vushtrri
27,2720B,2720B/02D,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,74,Vushtrri
27,2720B,2720B/02D,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,40,Vushtrri
27,2720B,2720B/02D,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,49,Vushtrri
27,2720B,2720B/01R,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,47,Vushtrri
27,2720B,2720B/01R,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,54,Vushtrri
27,2720B,2720B/01R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,6,Vushtrri
27,2720B,2720B/01R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,20,Vushtrri
27,2721B,2721B/01R,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,135,Vushtrri
27,2721B,2721B/01R,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,96,Vushtrri
27,2721B,2721B/02D,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,93,Vushtrri
27,2721B,2721B/02D,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,14,Vushtrri
27,2721B,2721B/02D,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,14,Vushtrri
27,2721B,2721B/02D,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,14,Vushtrri
27,2721B,2721B/02D,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,69,Vushtrri
27,2721B,2721B/01R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,21,Vushtrri
27,2721B,2721B/01R,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,88,Vushtrri
27,2721B,2721B/01R,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,4,Vushtrri
27,2721B,2721B/01R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,1,Vushtrri
27,2721B,2721B/02D,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,37,Vushtrri
27,2722B,2722B/01R,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,61,Vushtrri
27,2722B,2722B/01R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,3,Vushtrri
27,2722B,2722B/01R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,7,Vushtrri
27,2722B,2722B/02D,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,12,Vushtrri
27,2722B,2722B/02D,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,58,Vushtrri
27,2722B,2722B/02D,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,23,Vushtrri
27,2722B,2722B/02D,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,2,Vushtrri
27,2722B,2722B/01R,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,97,Vushtrri
27,2722B,2722B/01R,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,28,Vushtrri
27,2722B,2722B/01R,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,73,Vushtrri
27,2722B,2722B/02D,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,72,Vushtrri
27,2722B,2722B/02D,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,88,Vushtrri
27,2723B,2723B/01R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,5,Vushtrri
27,2723B,2723B/01R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,20,Vushtrri
27,2713B,2713B/04R,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,130,Vushtrri
27,2713B,2713B/04R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,1,Vushtrri
27,2713B,2713B/04R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,23,Vushtrri
27,2713B,2713B/01R,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,14,Vushtrri
27,2713B,2713B/02R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,27,Vushtrri
27,2713B,2713B/02R,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,61,Vushtrri
27,2713B,2713B/02R,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,7,Vushtrri
27,2713B,2713B/01R,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,123,Vushtrri
27,2713B,2713B/01R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,39,Vushtrri
27,2713B,2713B/01R,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,99,Vushtrri
27,2713B,2713B/02R,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,57,Vushtrri
27,2714B,2714B/01R,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,85,Vushtrri
27,2714B,2714B/02R,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,113,Vushtrri
27,2714B,2714B/03D,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,65,Vushtrri
27,2714B,2714B/02R,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,10,Vushtrri
27,2714B,2714B/03D,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,24,Vushtrri
27,2714B,2714B/01R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,24,Vushtrri
27,2714B,2714B/01R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,22,Vushtrri
27,2714B,2714B/02R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,21,Vushtrri
27,2714B,2714B/02R,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,160,Vushtrri
27,2714B,2714B/01R,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,115,Vushtrri
27,2714B,2714B/03D,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,34,Vushtrri
27,2714B,2714B/01R,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,101,Vushtrri
27,2714B,2714B/01R,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,19,Vushtrri
27,2714B,2714B/02R,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,115,Vushtrri
27,2714B,2714B/02R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,16,Vushtrri
27,2714B,2714B/03D,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,149,Vushtrri
27,2714B,2714B/03D,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,126,Vushtrri
27,2714B,2714B/03D,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,10,Vushtrri
27,2715B,2715B/01D,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,2,Vushtrri
27,2715B,2715B/01D,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,2,Vushtrri
27,2715B,2715B/01D,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,12,Vushtrri
27,2715B,2715B/01D,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,6,Vushtrri
27,2715B,2715B/01D,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,8,Vushtrri
27,2715B,2715B/01D,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,0,Vushtrri
27,2716B,2716B/03D,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,19,Vushtrri
27,2716B,2716B/03D,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,4,Vushtrri
27,2716B,2716B/03D,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,5,Vushtrri
27,2716B,2716B/01R,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,9,Vushtrri
27,2716B,2716B/01R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,11,Vushtrri
27,2716B,2716B/03D,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,14,Vushtrri
27,2716B,2716B/03D,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,8,Vushtrri
27,2716B,2716B/01R,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,20,Vushtrri
27,2716B,2716B/01R,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,29,Vushtrri
27,2716B,2716B/01R,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,47,Vushtrri
27,2716B,2716B/01R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,3,Vushtrri
27,2716B,2716B/02R,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,70,Vushtrri
27,2716B,2716B/02R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,7,Vushtrri
27,2716B,2716B/02R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,3,Vushtrri
27,2716B,2716B/02R,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,32,Vushtrri
27,2716B,2716B/02R,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,10,Vushtrri
27,2716B,2716B/03D,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,37,Vushtrri
27,2716B,2716B/02R,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,18,Vushtrri
27,2717B,2717B/03D,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,10,Vushtrri
27,2717B,2717B/03D,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,71,Vushtrri
27,2717B,2717B/03D,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,32,Vushtrri
27,2717B,2717B/02R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,6,Vushtrri
27,2717B,2717B/02R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,14,Vushtrri
27,2717B,2717B/02R,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,62,Vushtrri
27,2717B,2717B/02R,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,6,Vushtrri
27,2717B,2717B/03D,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,51,Vushtrri
27,2717B,2717B/03D,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,10,Vushtrri
27,2717B,2717B/01R,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,82,Vushtrri
27,2717B,2717B/01R,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,2,Vushtrri
27,2717B,2717B/01R,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,44,Vushtrri
27,2717B,2717B/03D,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,132,Vushtrri
27,2717B,2717B/01R,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,55,Vushtrri
27,2717B,2717B/01R,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,109,Vushtrri
27,2717B,2717B/02R,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,81,Vushtrri
27,2717B,2717B/02R,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,165,Vushtrri
27,2717B,2717B/01R,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,48,Vushtrri
27,2718B,2718B/01D,FERIT IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,71,Vushtrri
27,2718B,2718B/01D,ABDULLAH VOJVODA,31,NISMA - NISMA PËR KOSOVËN,,4,Vushtrri
27,2718B,2718B/01D,XHAFER TAHIRI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,49,Vushtrri
27,2718B,2718B/01D,LUTFI BILALLI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,7,Vushtrri
27,2718B,2718B/01D,BESIM MUZAQI,10,LËVIZJA VETËVENDOSJE!,,19,Vushtrri
27,2718B,2718B/01D,NASUF ALIU,34,AKR - ALEANCA KOSOVA E RE,,20,Vushtrri
