id,Polling Center,Candidate,Party_ID,Party,Acronym,Votes,Municipality
3,0304E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,8,Drenas
3,0304E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,91,Drenas
3,0304E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,75,Drenas
3,0304E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,9,Drenas
3,0304E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,519,Drenas
3,0304E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,15,Drenas
3,0304E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,79,Drenas
3,0305E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,8,Drenas
3,0305E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,3,Drenas
3,0305E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,37,Drenas
3,0305E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,53,Drenas
3,0305E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,7,Drenas
3,0305E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,226,Drenas
3,0305E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,10,Drenas
3,0305E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,7,Drenas
3,0306E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,33,Drenas
3,0306E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,15,Drenas
3,0306E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,24,Drenas
3,0306E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,329,Drenas
3,0306E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,61,Drenas
3,0306E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,948,Drenas
3,0306E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,54,Drenas
3,0306E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,28,Drenas
3,0307E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,6,Drenas
3,0307E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,7,Drenas
3,0307E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,11,Drenas
3,0307E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,359,Drenas
3,0307E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,15,Drenas
3,0307E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,221,Drenas
3,0307E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,11,Drenas
3,0307E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,11,Drenas
3,0308E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,129,Drenas
3,0308E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,3,Drenas
3,0308E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,12,Drenas
3,0308E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,118,Drenas
3,0308E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,16,Drenas
3,0308E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,464,Drenas
3,0308E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,37,Drenas
3,0308E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,33,Drenas
3,0309E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,17,Drenas
3,0309E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,8,Drenas
3,0309E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,23,Drenas
3,0309E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,179,Drenas
3,0309E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,9,Drenas
3,0309E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,566,Drenas
3,0309E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,20,Drenas
3,0309E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,31,Drenas
3,0310E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,39,Drenas
3,0310E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,19,Drenas
3,0310E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,19,Drenas
3,0310E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,248,Drenas
3,0310E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,51,Drenas
3,0310E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,751,Drenas
3,0310E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,48,Drenas
3,0310E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,39,Drenas
3,0311E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,24,Drenas
3,0311E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,15,Drenas
3,0311E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,14,Drenas
3,0311E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,179,Drenas
3,0311E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,10,Drenas
3,0311E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,469,Drenas
3,0311E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,26,Drenas
3,0311E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,36,Drenas
3,0312E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,0,Drenas
3,0312E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,3,Drenas
3,0312E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,4,Drenas
3,0312E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,29,Drenas
3,0312E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,4,Drenas
3,0312E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,218,Drenas
3,0312E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,2,Drenas
3,0312E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,28,Drenas
3,0313E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,18,Drenas
3,0313E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,36,Drenas
3,0313E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,6,Drenas
3,0313E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,413,Drenas
3,0313E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,16,Drenas
3,0313E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,528,Drenas
3,0313E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,41,Drenas
3,0313E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,44,Drenas
3,0314E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,4,Drenas
3,0314E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,6,Drenas
3,0314E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,26,Drenas
3,0314E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,241,Drenas
3,0314E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,10,Drenas
3,0314E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,363,Drenas
3,0314E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,23,Drenas
3,0314E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,33,Drenas
3,0315E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,22,Drenas
3,0315E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,6,Drenas
3,0315E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,16,Drenas
3,0315E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,194,Drenas
3,0315E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,26,Drenas
3,0315E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,414,Drenas
3,0315E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,38,Drenas
3,0315E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,28,Drenas
3,0316E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,4,Drenas
3,0316E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,54,Drenas
3,0316E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,20,Drenas
3,0316E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,57,Drenas
3,0316E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,4,Drenas
3,0316E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,589,Drenas
3,0316E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,7,Drenas
3,0316E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,12,Drenas
3,0317E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,38,Drenas
3,0317E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,45,Drenas
3,0317E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,38,Drenas
3,0317E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,404,Drenas
3,0317E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,16,Drenas
3,0317E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,637,Drenas
3,0317E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,26,Drenas
3,0317E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,20,Drenas
3,0318E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,8,Drenas
3,0318E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,3,Drenas
3,0318E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,8,Drenas
3,0318E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,61,Drenas
3,0318E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,7,Drenas
3,0318E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,328,Drenas
3,0318E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,14,Drenas
3,0318E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,19,Drenas
3,0319E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,58,Drenas
3,0319E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,22,Drenas
3,0319E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,40,Drenas
3,0319E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,248,Drenas
3,0319E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,20,Drenas
3,0319E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,559,Drenas
3,0319E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,28,Drenas
3,0319E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,49,Drenas
3,0320E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,11,Drenas
3,0320E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,18,Drenas
3,0320E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,5,Drenas
3,0320E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,169,Drenas
3,0320E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,29,Drenas
3,0320E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,446,Drenas
3,0320E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,21,Drenas
3,0320E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,21,Drenas
3,0321E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,3,Drenas
3,0321E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,5,Drenas
3,0321E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,7,Drenas
3,0321E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,172,Drenas
3,0321E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,2,Drenas
3,0321E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,316,Drenas
3,0321E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,41,Drenas
3,0321E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,15,Drenas
3,0322E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,7,Drenas
3,0322E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,3,Drenas
3,0322E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,21,Drenas
3,0322E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,48,Drenas
3,0322E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,39,Drenas
3,0322E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,442,Drenas
3,0322E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,15,Drenas
3,0322E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,46,Drenas
3,0323E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,6,Drenas
3,0323E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,13,Drenas
3,0323E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,6,Drenas
3,0323E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,159,Drenas
3,0323E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,2,Drenas
3,0323E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,289,Drenas
3,0323E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,5,Drenas
3,0323E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,24,Drenas
3,0324E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,3,Drenas
3,0324E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,2,Drenas
3,0324E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,9,Drenas
3,0324E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,84,Drenas
3,0324E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,4,Drenas
3,0324E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,165,Drenas
3,0324E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,12,Drenas
3,0324E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,7,Drenas
3,0325E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,3,Drenas
3,0325E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,8,Drenas
3,0325E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,6,Drenas
3,0325E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,143,Drenas
3,0325E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,17,Drenas
3,0325E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,284,Drenas
3,0325E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,26,Drenas
3,0325E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,35,Drenas
3,0326E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,9,Drenas
3,0326E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,3,Drenas
3,0326E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,6,Drenas
3,0326E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,79,Drenas
3,0326E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,5,Drenas
3,0326E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,189,Drenas
3,0326E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,0,Drenas
3,0326E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,17,Drenas
3,0327E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,11,Drenas
3,0327E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,14,Drenas
3,0327E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,1,Drenas
3,0327E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,155,Drenas
3,0327E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,26,Drenas
3,0327E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,358,Drenas
3,0327E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,32,Drenas
3,0327E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,33,Drenas
3,0328E,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,3,Drenas
3,0328E,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,1,Drenas
3,0328E,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,6,Drenas
3,0328E,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,59,Drenas
3,0328E,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,2,Drenas
3,0328E,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,313,Drenas
3,0328E,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,21,Drenas
3,0328E,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,2,Drenas
3,BM003,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,0,Drenas
3,BM003,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,8,Drenas
3,BM003,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,0,Drenas
3,BM003,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,2,Drenas
3,BM003,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,0,Drenas
3,BM003,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,2,Drenas
3,BM003,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,4,Drenas
3,BM003,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,3,Drenas
3,CB103,ARTA AHMETI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,25,Drenas
3,CB103,BEDRI NIKA,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,13,Drenas
3,CB103,IDRIZ HAJDARI,83,IQ INCIATIVA QYTETARE PËR DRENASIN,,13,Drenas
3,CB103,ISA XHEMAJLAJ,31,NISMA - NISMA PËR KOSOVËN,,126,Drenas
3,CB103,PETRIT SINANI,34,AKR - ALEANCA KOSOVA E RE,,10,Drenas
3,CB103,RAMIZ LLADROVCI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,327,Drenas
3,CB103,SHEMSI ELEZI,10,LËVIZJA VETËVENDOSJE!,,30,Drenas
3,CB103,XHAVIT DRENORI,51,IQ VIZIONI PËR DRENASIN,,39,Drenas
30,3001A,ADEM BERISHA,10,LËVIZJA VETËVENDOSJE!,,125,Malishevë
30,3001A,BEDRI BYTYÇI,46,FJALA,,1,Malishevë
30,3001A,KAJTAZ GASHI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,21,Malishevë
30,3001A,MURSEL GASHI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,211,Malishevë
30,3001A,NEXHAT KRASNIQI,13,NEXHAT KRASNIQI,,8,Malishevë
30,3001A,RAGIP BEGAJ,31,NISMA - NISMA PËR KOSOVËN,,253,Malishevë
30,3001A,SAMI KAFEXHOLLI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,77,Malishevë
30,3001A,SELAJDIN BYTYÇI,93,SELAJDIN BYTYÇI,,0,Malishevë
30,3001A,SHAQIR BEGAJ,34,AKR - ALEANCA KOSOVA E RE,,11,Malishevë
30,3008A,ADEM BERISHA,10,LËVIZJA VETËVENDOSJE!,,166,Malishevë
30,3008A,BEDRI BYTYÇI,46,FJALA,,3,Malishevë
30,3008A,KAJTAZ GASHI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,21,Malishevë
30,3008A,MURSEL GASHI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,450,Malishevë
30,3008A,NEXHAT KRASNIQI,13,NEXHAT KRASNIQI,,90,Malishevë
30,3008A,RAGIP BEGAJ,31,NISMA - NISMA PËR KOSOVËN,,516,Malishevë
30,3008A,SAMI KAFEXHOLLI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,74,Malishevë
30,3008A,SELAJDIN BYTYÇI,93,SELAJDIN BYTYÇI,,2,Malishevë
30,3008A,SHAQIR BEGAJ,34,AKR - ALEANCA KOSOVA E RE,,10,Malishevë
30,3012A,ADEM BERISHA,10,LËVIZJA VETËVENDOSJE!,,17,Malishevë
30,3012A,BEDRI BYTYÇI,46,FJALA,,1,Malishevë
30,3012A,KAJTAZ GASHI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,2,Malishevë
30,3012A,MURSEL GASHI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,127,Malishevë
30,3012A,NEXHAT KRASNIQI,13,NEXHAT KRASNIQI,,3,Malishevë
30,3012A,RAGIP BEGAJ,31,NISMA - NISMA PËR KOSOVËN,,264,Malishevë
30,3012A,SAMI KAFEXHOLLI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,30,Malishevë
30,3012A,SELAJDIN BYTYÇI,93,SELAJDIN BYTYÇI,,0,Malishevë
30,3012A,SHAQIR BEGAJ,34,AKR - ALEANCA KOSOVA E RE,,3,Malishevë
30,3013A,ADEM BERISHA,10,LËVIZJA VETËVENDOSJE!,,66,Malishevë
30,3013A,BEDRI BYTYÇI,46,FJALA,,1,Malishevë
30,3013A,KAJTAZ GASHI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,4,Malishevë
30,3013A,MURSEL GASHI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,87,Malishevë
30,3013A,NEXHAT KRASNIQI,13,NEXHAT KRASNIQI,,3,Malishevë
30,3013A,RAGIP BEGAJ,31,NISMA - NISMA PËR KOSOVËN,,294,Malishevë
30,3013A,SAMI KAFEXHOLLI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,71,Malishevë
30,3013A,SELAJDIN BYTYÇI,93,SELAJDIN BYTYÇI,,1,Malishevë
30,3013A,SHAQIR BEGAJ,34,AKR - ALEANCA KOSOVA E RE,,10,Malishevë
30,3014A,ADEM BERISHA,10,LËVIZJA VETËVENDOSJE!,,19,Malishevë
30,3014A,BEDRI BYTYÇI,46,FJALA,,0,Malishevë
30,3014A,KAJTAZ GASHI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,2,Malishevë
30,3014A,MURSEL GASHI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,40,Malishevë
30,3014A,NEXHAT KRASNIQI,13,NEXHAT KRASNIQI,,2,Malishevë
30,3014A,RAGIP BEGAJ,31,NISMA - NISMA PËR KOSOVËN,,160,Malishevë
30,3014A,SAMI KAFEXHOLLI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,12,Malishevë
30,3014A,SELAJDIN BYTYÇI,93,SELAJDIN BYTYÇI,,0,Malishevë
30,3014A,SHAQIR BEGAJ,34,AKR - ALEANCA KOSOVA E RE,,0,Malishevë
30,3016A,ADEM BERISHA,10,LËVIZJA VETËVENDOSJE!,,263,Malishevë
30,3016A,BEDRI BYTYÇI,46,FJALA,,6,Malishevë
30,3016A,KAJTAZ GASHI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,11,Malishevë
30,3016A,MURSEL GASHI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,539,Malishevë
30,3016A,NEXHAT KRASNIQI,13,NEXHAT KRASNIQI,,15,Malishevë
30,3016A,RAGIP BEGAJ,31,NISMA - NISMA PËR KOSOVËN,,763,Malishevë
30,3016A,SAMI KAFEXHOLLI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,204,Malishevë
30,3016A,SELAJDIN BYTYÇI,93,SELAJDIN BYTYÇI,,13,Malishevë
30,3016A,SHAQIR BEGAJ,34,AKR - ALEANCA KOSOVA E RE,,12,Malishevë
30,3017A,ADEM BERISHA,10,LËVIZJA VETËVENDOSJE!,,169,Malishevë
30,3017A,BEDRI BYTYÇI,46,FJALA,,13,Malishevë
