id,Polling Center,Party_ID,Party,Acronym,Votes,Municipality
1,CB101,111,Iniciativa e Re Demokratike e Kosovës,IRDK,2,Deçan
1,CB101,112,Kosova Demokratik Türk Partisi,KDTP,0,Deçan
1,CB101,113,Koalicija VAKAT,VAKAT,1,Deçan
1,CB101,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Deçan
1,CB101,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Deçan
1,CB101,116,Lëvizja për Bashkëveprim,LpB,0,Deçan
1,CB101,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Deçan
1,CB101,118,Srpski Demokratski Savez,SDS,0,Deçan
1,CB101,119,Srpska Lista,SL,0,Deçan
1,CB101,120,Partia Balliste,PB,0,Deçan
1,CB101,121,Nisma Socialdemokrate,NISMA,2,Deçan
1,CB101,122,Koalicija Zajeno,KZ,0,Deçan
1,CB101,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Deçan
1,CB101,124,Romani Iniciyativa,RI,0,Deçan
1,CB101,125,Socialdemokratska Unija,SDU,3,Deçan
1,CB101,126,Kosovaki Nevi Romani Partia,KNRP,0,Deçan
1,CB101,127,Lëvizja VETËVENDOSJE!,LV,124,Deçan
1,CB101,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Deçan
1,CB101,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Deçan
1,CB101,130,Partia e Ashkalinjëve për Integrim,PAI,0,Deçan
1,CB101,131,Nova Demokratska Stranka,NDS,1,Deçan
1,CB101,132,Lidhja Demokratike e Kosovës,LDK,37,Deçan
1,CB101,133,Naša Inicijativa,NAŠA,1,Deçan
1,CB101,134,Partia Demokratike e Kosovës,PDK,21,Deçan
1,CB101,135,Aleanca për Ardhmërinë e Kosovës,AAK,156,Deçan
1,CB101,136,Partia Liberale Egjiptiane,PLE,1,Deçan
1,CB101,137,Jedinstvena Goranska Partija,JGP,0,Deçan
1,CB101,138,FJALA,FJALA,0,Deçan
1,0111C,116,Lëvizja për Bashkëveprim,LpB,0,Deçan
1,0111C,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Deçan
1,0111C,118,Srpski Demokratski Savez,SDS,0,Deçan
1,0111C,119,Srpska Lista,SL,0,Deçan
1,0111C,120,Partia Balliste,PB,0,Deçan
1,0111C,121,Nisma Socialdemokrate,NISMA,4,Deçan
1,0111C,122,Koalicija Zajeno,KZ,0,Deçan
1,0111C,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Deçan
1,0111C,124,Romani Iniciyativa,RI,0,Deçan
1,0111C,125,Socialdemokratska Unija,SDU,0,Deçan
1,0111C,126,Kosovaki Nevi Romani Partia,KNRP,0,Deçan
1,0111C,127,Lëvizja VETËVENDOSJE!,LV,137,Deçan
1,0111C,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Deçan
1,0111C,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,3,Deçan
1,0111C,130,Partia e Ashkalinjëve për Integrim,PAI,0,Deçan
1,0111C,131,Nova Demokratska Stranka,NDS,1,Deçan
1,0111C,132,Lidhja Demokratike e Kosovës,LDK,60,Deçan
1,0111C,133,Naša Inicijativa,NAŠA,0,Deçan
1,0111C,134,Partia Demokratike e Kosovës,PDK,60,Deçan
1,0111C,135,Aleanca për Ardhmërinë e Kosovës,AAK,487,Deçan
1,0111C,136,Partia Liberale Egjiptiane,PLE,0,Deçan
1,0111C,137,Jedinstvena Goranska Partija,JGP,1,Deçan
1,0111C,138,FJALA,FJALA,1,Deçan
1,0112C,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Deçan
1,0112C,112,Kosova Demokratik Türk Partisi,KDTP,0,Deçan
1,0111C,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Deçan
1,0111C,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Deçan
1,0111C,113,Koalicija VAKAT,VAKAT,0,Deçan
10,1001D,138,FJALA,FJALA,0,Kamenicë
10,1001X,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Kamenicë
10,1001X,113,Koalicija VAKAT,VAKAT,1,Kamenicë
10,1001X,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Kamenicë
10,1001X,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,1,Kamenicë
10,1001X,112,Kosova Demokratik Türk Partisi,KDTP,0,Kamenicë
10,1001X,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Kamenicë
10,1001X,118,Srpski Demokratski Savez,SDS,1,Kamenicë
10,1001X,119,Srpska Lista,SL,23,Kamenicë
10,1001X,116,Lëvizja për Bashkëveprim,LpB,1,Kamenicë
10,1001D,136,Partia Liberale Egjiptiane,PLE,0,Kamenicë
10,1001D,137,Jedinstvena Goranska Partija,JGP,1,Kamenicë
10,1001D,111,Iniciativa e Re Demokratike e Kosovës,IRDK,1,Kamenicë
10,1001D,112,Kosova Demokratik Türk Partisi,KDTP,6,Kamenicë
10,1001D,113,Koalicija VAKAT,VAKAT,3,Kamenicë
10,1001D,114,Yenilikçi Türk Hareket Partisi,YTHP,1,Kamenicë
10,1001D,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,6,Kamenicë
10,1001D,116,Lëvizja për Bashkëveprim,LpB,2,Kamenicë
10,1001D,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Kamenicë
10,1001D,118,Srpski Demokratski Savez,SDS,0,Kamenicë
10,1001D,119,Srpska Lista,SL,8,Kamenicë
10,1001D,120,Partia Balliste,PB,1,Kamenicë
10,1001D,121,Nisma Socialdemokrate,NISMA,15,Kamenicë
10,1001D,122,Koalicija Zajeno,KZ,1,Kamenicë
10,1001D,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,2,Kamenicë
10,1001D,124,Romani Iniciyativa,RI,16,Kamenicë
10,1001D,125,Socialdemokratska Unija,SDU,0,Kamenicë
10,1001D,126,Kosovaki Nevi Romani Partia,KNRP,2,Kamenicë
10,1001D,127,Lëvizja VETËVENDOSJE!,LV,1256,Kamenicë
10,1001D,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,6,Kamenicë
10,1001D,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Kamenicë
10,1001D,130,Partia e Ashkalinjëve për Integrim,PAI,0,Kamenicë
10,1001D,131,Nova Demokratska Stranka,NDS,1,Kamenicë
10,1001D,132,Lidhja Demokratike e Kosovës,LDK,290,Kamenicë
10,1001D,133,Naša Inicijativa,NAŠA,2,Kamenicë
10,1001D,134,Partia Demokratike e Kosovës,PDK,243,Kamenicë
10,1001D,135,Aleanca për Ardhmërinë e Kosovës,AAK,233,Kamenicë
10,1002D,120,Partia Balliste,PB,0,Kamenicë
10,1002D,121,Nisma Socialdemokrate,NISMA,6,Kamenicë
10,1002D,122,Koalicija Zajeno,KZ,0,Kamenicë
10,1002D,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,1,Kamenicë
10,1002D,124,Romani Iniciyativa,RI,0,Kamenicë
10,1002D,125,Socialdemokratska Unija,SDU,0,Kamenicë
10,1002D,126,Kosovaki Nevi Romani Partia,KNRP,2,Kamenicë
10,1002D,127,Lëvizja VETËVENDOSJE!,LV,527,Kamenicë
10,1002D,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Kamenicë
10,1002D,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Kamenicë
10,1002D,130,Partia e Ashkalinjëve për Integrim,PAI,0,Kamenicë
10,1002D,131,Nova Demokratska Stranka,NDS,0,Kamenicë
10,1001X,120,Partia Balliste,PB,0,Kamenicë
10,1001X,121,Nisma Socialdemokrate,NISMA,27,Kamenicë
10,1001X,122,Koalicija Zajeno,KZ,1,Kamenicë
10,1001X,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,2,Kamenicë
10,1001X,124,Romani Iniciyativa,RI,25,Kamenicë
10,1001X,125,Socialdemokratska Unija,SDU,0,Kamenicë
10,1001X,126,Kosovaki Nevi Romani Partia,KNRP,0,Kamenicë
10,1001X,127,Lëvizja VETËVENDOSJE!,LV,978,Kamenicë
10,1001X,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Kamenicë
10,1001X,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Kamenicë
10,1001X,130,Partia e Ashkalinjëve për Integrim,PAI,0,Kamenicë
10,1001X,131,Nova Demokratska Stranka,NDS,0,Kamenicë
10,1001X,132,Lidhja Demokratike e Kosovës,LDK,215,Kamenicë
10,1001X,133,Naša Inicijativa,NAŠA,0,Kamenicë
10,1001X,134,Partia Demokratike e Kosovës,PDK,177,Kamenicë
10,1001X,135,Aleanca për Ardhmërinë e Kosovës,AAK,132,Kamenicë
10,1001X,136,Partia Liberale Egjiptiane,PLE,1,Kamenicë
10,1001X,137,Jedinstvena Goranska Partija,JGP,0,Kamenicë
10,1001X,138,FJALA,FJALA,0,Kamenicë
10,1002D,111,Iniciativa e Re Demokratike e Kosovës,IRDK,1,Kamenicë
10,1002D,112,Kosova Demokratik Türk Partisi,KDTP,0,Kamenicë
10,1002D,113,Koalicija VAKAT,VAKAT,1,Kamenicë
10,1002D,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Kamenicë
10,1002D,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,2,Kamenicë
10,1002D,116,Lëvizja për Bashkëveprim,LpB,0,Kamenicë
10,1002D,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Kamenicë
10,1002D,118,Srpski Demokratski Savez,SDS,0,Kamenicë
10,1002D,119,Srpska Lista,SL,0,Kamenicë
10,1003D,132,Lidhja Demokratike e Kosovës,LDK,68,Kamenicë
10,1003D,133,Naša Inicijativa,NAŠA,0,Kamenicë
10,1003D,134,Partia Demokratike e Kosovës,PDK,23,Kamenicë
10,1003D,135,Aleanca për Ardhmërinë e Kosovës,AAK,14,Kamenicë
10,1003D,136,Partia Liberale Egjiptiane,PLE,1,Kamenicë
10,1003D,137,Jedinstvena Goranska Partija,JGP,0,Kamenicë
10,1003D,138,FJALA,FJALA,0,Kamenicë
10,1004D,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Kamenicë
10,1004D,112,Kosova Demokratik Türk Partisi,KDTP,0,Kamenicë
10,1004D,113,Koalicija VAKAT,VAKAT,0,Kamenicë
10,1004D,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Kamenicë
10,1004D,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Kamenicë
10,1004D,116,Lëvizja për Bashkëveprim,LpB,0,Kamenicë
10,1004D,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Kamenicë
10,1004D,118,Srpski Demokratski Savez,SDS,0,Kamenicë
10,1004D,119,Srpska Lista,SL,0,Kamenicë
10,1004D,120,Partia Balliste,PB,0,Kamenicë
10,1004D,121,Nisma Socialdemokrate,NISMA,3,Kamenicë
10,1004D,122,Koalicija Zajeno,KZ,0,Kamenicë
10,1004D,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Kamenicë
10,1004D,124,Romani Iniciyativa,RI,0,Kamenicë
10,1004D,125,Socialdemokratska Unija,SDU,0,Kamenicë
10,1004D,126,Kosovaki Nevi Romani Partia,KNRP,0,Kamenicë
10,1004D,127,Lëvizja VETËVENDOSJE!,LV,91,Kamenicë
10,1004D,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Kamenicë
10,1004D,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Kamenicë
10,1004D,130,Partia e Ashkalinjëve për Integrim,PAI,0,Kamenicë
10,1004D,131,Nova Demokratska Stranka,NDS,0,Kamenicë
10,1004D,132,Lidhja Demokratike e Kosovës,LDK,23,Kamenicë
10,1004D,133,Naša Inicijativa,NAŠA,0,Kamenicë
10,1004D,134,Partia Demokratike e Kosovës,PDK,44,Kamenicë
10,1004D,135,Aleanca për Ardhmërinë e Kosovës,AAK,13,Kamenicë
10,1004D,136,Partia Liberale Egjiptiane,PLE,0,Kamenicë
10,1004D,137,Jedinstvena Goranska Partija,JGP,0,Kamenicë
10,1004D,138,FJALA,FJALA,0,Kamenicë
10,1005D,111,Iniciativa e Re Demokratike e Kosovës,IRDK,1,Kamenicë
10,1005D,112,Kosova Demokratik Türk Partisi,KDTP,0,Kamenicë
10,1005D,113,Koalicija VAKAT,VAKAT,0,Kamenicë
10,1005D,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Kamenicë
10,1005D,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,1,Kamenicë
10,1005D,116,Lëvizja për Bashkëveprim,LpB,1,Kamenicë
10,1005D,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Kamenicë
10,1005D,118,Srpski Demokratski Savez,SDS,0,Kamenicë
10,1005D,119,Srpska Lista,SL,0,Kamenicë
10,1005D,120,Partia Balliste,PB,0,Kamenicë
10,1005D,121,Nisma Socialdemokrate,NISMA,39,Kamenicë
10,1005D,122,Koalicija Zajeno,KZ,0,Kamenicë
10,1005D,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Kamenicë
10,1005D,124,Romani Iniciyativa,RI,0,Kamenicë
10,1005D,125,Socialdemokratska Unija,SDU,0,Kamenicë
10,1005D,126,Kosovaki Nevi Romani Partia,KNRP,0,Kamenicë
10,1005D,127,Lëvizja VETËVENDOSJE!,LV,364,Kamenicë
10,1005D,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Kamenicë
10,1005D,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Kamenicë
10,1005D,130,Partia e Ashkalinjëve për Integrim,PAI,0,Kamenicë
10,1005D,131,Nova Demokratska Stranka,NDS,0,Kamenicë
10,1005D,132,Lidhja Demokratike e Kosovës,LDK,90,Kamenicë
10,1005D,133,Naša Inicijativa,NAŠA,1,Kamenicë
10,1005D,134,Partia Demokratike e Kosovës,PDK,145,Kamenicë
10,1005D,135,Aleanca për Ardhmërinë e Kosovës,AAK,31,Kamenicë
10,1005D,136,Partia Liberale Egjiptiane,PLE,0,Kamenicë
10,1005D,137,Jedinstvena Goranska Partija,JGP,0,Kamenicë
10,1005D,138,FJALA,FJALA,2,Kamenicë
10,1006D,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Kamenicë
10,1006D,112,Kosova Demokratik Türk Partisi,KDTP,0,Kamenicë
10,1006D,113,Koalicija VAKAT,VAKAT,0,Kamenicë
10,1006D,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Kamenicë
10,1006D,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Kamenicë
10,1006D,116,Lëvizja për Bashkëveprim,LpB,0,Kamenicë
10,1006D,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Kamenicë
10,1006D,118,Srpski Demokratski Savez,SDS,0,Kamenicë
10,1006D,119,Srpska Lista,SL,0,Kamenicë
10,1006D,120,Partia Balliste,PB,0,Kamenicë
10,1006D,121,Nisma Socialdemokrate,NISMA,1,Kamenicë
10,1006D,122,Koalicija Zajeno,KZ,0,Kamenicë
10,1006D,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Kamenicë
10,1006D,124,Romani Iniciyativa,RI,0,Kamenicë
10,1006D,125,Socialdemokratska Unija,SDU,0,Kamenicë
10,1006D,126,Kosovaki Nevi Romani Partia,KNRP,0,Kamenicë
10,1006D,127,Lëvizja VETËVENDOSJE!,LV,65,Kamenicë
10,1006D,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Kamenicë
10,1006D,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Kamenicë
10,1006D,130,Partia e Ashkalinjëve për Integrim,PAI,0,Kamenicë
10,1006D,131,Nova Demokratska Stranka,NDS,0,Kamenicë
10,1006D,132,Lidhja Demokratike e Kosovës,LDK,5,Kamenicë
10,1006D,133,Naša Inicijativa,NAŠA,0,Kamenicë
10,1006D,134,Partia Demokratike e Kosovës,PDK,18,Kamenicë
10,1006D,135,Aleanca për Ardhmërinë e Kosovës,AAK,7,Kamenicë
10,1006D,136,Partia Liberale Egjiptiane,PLE,0,Kamenicë
10,1006D,137,Jedinstvena Goranska Partija,JGP,0,Kamenicë
10,1006D,138,FJALA,FJALA,0,Kamenicë
10,1007D,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Kamenicë
10,1007D,112,Kosova Demokratik Türk Partisi,KDTP,0,Kamenicë
10,1002D,132,Lidhja Demokratike e Kosovës,LDK,186,Kamenicë
10,1002D,133,Naša Inicijativa,NAŠA,1,Kamenicë
10,1002D,134,Partia Demokratike e Kosovës,PDK,124,Kamenicë
10,1002D,135,Aleanca për Ardhmërinë e Kosovës,AAK,62,Kamenicë
10,1002D,136,Partia Liberale Egjiptiane,PLE,0,Kamenicë
10,1002D,137,Jedinstvena Goranska Partija,JGP,0,Kamenicë
10,1002D,138,FJALA,FJALA,2,Kamenicë
10,1003D,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Kamenicë
10,1003D,112,Kosova Demokratik Türk Partisi,KDTP,0,Kamenicë
10,1003D,113,Koalicija VAKAT,VAKAT,0,Kamenicë
10,1003D,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Kamenicë
10,1003D,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Kamenicë
10,1003D,116,Lëvizja për Bashkëveprim,LpB,0,Kamenicë
10,1003D,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Kamenicë
10,1003D,118,Srpski Demokratski Savez,SDS,0,Kamenicë
10,1003D,119,Srpska Lista,SL,3,Kamenicë
10,1003D,120,Partia Balliste,PB,0,Kamenicë
10,1003D,121,Nisma Socialdemokrate,NISMA,4,Kamenicë
10,1003D,122,Koalicija Zajeno,KZ,0,Kamenicë
10,1003D,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Kamenicë
10,1003D,124,Romani Iniciyativa,RI,1,Kamenicë
10,1003D,125,Socialdemokratska Unija,SDU,0,Kamenicë
10,1003D,126,Kosovaki Nevi Romani Partia,KNRP,0,Kamenicë
10,1003D,127,Lëvizja VETËVENDOSJE!,LV,88,Kamenicë
10,1003D,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,1,Kamenicë
10,1003D,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Kamenicë
10,1003D,130,Partia e Ashkalinjëve për Integrim,PAI,0,Kamenicë
10,1003D,131,Nova Demokratska Stranka,NDS,0,Kamenicë
10,1008D,113,Koalicija VAKAT,VAKAT,0,Kamenicë
10,1008D,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Kamenicë
10,1008D,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Kamenicë
10,1008D,116,Lëvizja për Bashkëveprim,LpB,0,Kamenicë
10,1008D,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Kamenicë
10,1008D,118,Srpski Demokratski Savez,SDS,0,Kamenicë
10,1008D,119,Srpska Lista,SL,0,Kamenicë
10,1008D,120,Partia Balliste,PB,0,Kamenicë
10,1008D,121,Nisma Socialdemokrate,NISMA,14,Kamenicë
10,1008D,122,Koalicija Zajeno,KZ,0,Kamenicë
10,1008D,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Kamenicë
10,1008D,124,Romani Iniciyativa,RI,0,Kamenicë
10,1008D,125,Socialdemokratska Unija,SDU,0,Kamenicë
10,1008D,126,Kosovaki Nevi Romani Partia,KNRP,0,Kamenicë
10,1008D,127,Lëvizja VETËVENDOSJE!,LV,345,Kamenicë
10,1008D,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Kamenicë
10,1008D,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Kamenicë
10,1008D,130,Partia e Ashkalinjëve për Integrim,PAI,0,Kamenicë
10,1008D,131,Nova Demokratska Stranka,NDS,0,Kamenicë
10,1008D,132,Lidhja Demokratike e Kosovës,LDK,105,Kamenicë
10,1008D,133,Naša Inicijativa,NAŠA,0,Kamenicë
10,1008D,134,Partia Demokratike e Kosovës,PDK,119,Kamenicë
10,1008D,135,Aleanca për Ardhmërinë e Kosovës,AAK,21,Kamenicë
10,1008D,136,Partia Liberale Egjiptiane,PLE,0,Kamenicë
10,1008D,137,Jedinstvena Goranska Partija,JGP,0,Kamenicë
10,1008D,138,FJALA,FJALA,0,Kamenicë
10,1009D,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Kamenicë
10,1009D,112,Kosova Demokratik Türk Partisi,KDTP,0,Kamenicë
10,1009D,113,Koalicija VAKAT,VAKAT,0,Kamenicë
10,1009D,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Kamenicë
10,1009D,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Kamenicë
10,1009D,116,Lëvizja për Bashkëveprim,LpB,0,Kamenicë
10,1009D,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Kamenicë
10,1009D,118,Srpski Demokratski Savez,SDS,0,Kamenicë
10,1009D,119,Srpska Lista,SL,0,Kamenicë
10,1009D,120,Partia Balliste,PB,0,Kamenicë
10,1009D,121,Nisma Socialdemokrate,NISMA,20,Kamenicë
10,1009D,122,Koalicija Zajeno,KZ,0,Kamenicë
10,1009D,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Kamenicë
10,1009D,124,Romani Iniciyativa,RI,0,Kamenicë
10,1009D,125,Socialdemokratska Unija,SDU,0,Kamenicë
10,1009D,126,Kosovaki Nevi Romani Partia,KNRP,0,Kamenicë
10,1009D,127,Lëvizja VETËVENDOSJE!,LV,756,Kamenicë
10,1009D,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,1,Kamenicë
10,1009D,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Kamenicë
10,1009D,130,Partia e Ashkalinjëve për Integrim,PAI,1,Kamenicë
10,1009D,131,Nova Demokratska Stranka,NDS,0,Kamenicë
10,1009D,132,Lidhja Demokratike e Kosovës,LDK,199,Kamenicë
10,1009D,133,Naša Inicijativa,NAŠA,0,Kamenicë
10,1009D,134,Partia Demokratike e Kosovës,PDK,225,Kamenicë
10,1009D,135,Aleanca për Ardhmërinë e Kosovës,AAK,118,Kamenicë
10,1009D,136,Partia Liberale Egjiptiane,PLE,0,Kamenicë
10,1009D,137,Jedinstvena Goranska Partija,JGP,0,Kamenicë
10,1009D,138,FJALA,FJALA,1,Kamenicë
10,1010D,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Kamenicë
10,1010D,112,Kosova Demokratik Türk Partisi,KDTP,0,Kamenicë
10,1010D,113,Koalicija VAKAT,VAKAT,0,Kamenicë
10,1010D,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Kamenicë
10,1010D,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,2,Kamenicë
10,1010D,116,Lëvizja për Bashkëveprim,LpB,0,Kamenicë
10,1010D,117,Partia Rome e Bashkuar e Kosovës,PREBK,2,Kamenicë
10,1010D,118,Srpski Demokratski Savez,SDS,1,Kamenicë
10,1010D,119,Srpska Lista,SL,117,Kamenicë
10,1010D,120,Partia Balliste,PB,0,Kamenicë
10,1010D,121,Nisma Socialdemokrate,NISMA,1,Kamenicë
10,1010D,122,Koalicija Zajeno,KZ,0,Kamenicë
10,1010D,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Kamenicë
10,1010D,124,Romani Iniciyativa,RI,59,Kamenicë
10,1010D,125,Socialdemokratska Unija,SDU,0,Kamenicë
10,1010D,126,Kosovaki Nevi Romani Partia,KNRP,0,Kamenicë
10,1010D,127,Lëvizja VETËVENDOSJE!,LV,2,Kamenicë
10,1010D,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Kamenicë
10,1010D,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Kamenicë
10,1010D,130,Partia e Ashkalinjëve për Integrim,PAI,0,Kamenicë
10,1010D,131,Nova Demokratska Stranka,NDS,0,Kamenicë
10,1010D,132,Lidhja Demokratike e Kosovës,LDK,1,Kamenicë
10,1010D,133,Naša Inicijativa,NAŠA,0,Kamenicë
10,1010D,134,Partia Demokratike e Kosovës,PDK,0,Kamenicë
10,1010D,135,Aleanca për Ardhmërinë e Kosovës,AAK,1,Kamenicë
10,1010D,136,Partia Liberale Egjiptiane,PLE,2,Kamenicë
10,1010D,137,Jedinstvena Goranska Partija,JGP,0,Kamenicë
10,1010D,138,FJALA,FJALA,0,Kamenicë
10,1011D,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Kamenicë
10,1011D,112,Kosova Demokratik Türk Partisi,KDTP,0,Kamenicë
10,1011D,113,Koalicija VAKAT,VAKAT,0,Kamenicë
10,1011D,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Kamenicë
10,1011D,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Kamenicë
10,1011D,116,Lëvizja për Bashkëveprim,LpB,0,Kamenicë
10,1011D,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Kamenicë
10,1011D,118,Srpski Demokratski Savez,SDS,0,Kamenicë
10,1011D,119,Srpska Lista,SL,12,Kamenicë
10,1011D,120,Partia Balliste,PB,1,Kamenicë
10,1011D,121,Nisma Socialdemokrate,NISMA,0,Kamenicë
10,1011D,122,Koalicija Zajeno,KZ,0,Kamenicë
10,1011D,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Kamenicë
10,1011D,124,Romani Iniciyativa,RI,0,Kamenicë
10,1011D,125,Socialdemokratska Unija,SDU,0,Kamenicë
10,1011D,126,Kosovaki Nevi Romani Partia,KNRP,0,Kamenicë
10,1011D,127,Lëvizja VETËVENDOSJE!,LV,0,Kamenicë
10,1011D,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Kamenicë
10,1011D,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Kamenicë
10,1011D,130,Partia e Ashkalinjëve për Integrim,PAI,0,Kamenicë
10,1011D,131,Nova Demokratska Stranka,NDS,0,Kamenicë
10,1011D,132,Lidhja Demokratike e Kosovës,LDK,0,Kamenicë
10,1011D,133,Naša Inicijativa,NAŠA,0,Kamenicë
10,1011D,134,Partia Demokratike e Kosovës,PDK,2,Kamenicë
10,1011D,135,Aleanca për Ardhmërinë e Kosovës,AAK,0,Kamenicë
10,1011D,136,Partia Liberale Egjiptiane,PLE,0,Kamenicë
10,1011D,137,Jedinstvena Goranska Partija,JGP,0,Kamenicë
10,1011D,138,FJALA,FJALA,0,Kamenicë
10,1012D,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Kamenicë
10,1012D,112,Kosova Demokratik Türk Partisi,KDTP,0,Kamenicë
10,1012D,113,Koalicija VAKAT,VAKAT,1,Kamenicë
10,1012D,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Kamenicë
10,1012D,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Kamenicë
10,1012D,116,Lëvizja për Bashkëveprim,LpB,0,Kamenicë
10,1012D,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Kamenicë
10,1012D,118,Srpski Demokratski Savez,SDS,0,Kamenicë
10,1012D,119,Srpska Lista,SL,0,Kamenicë
10,1012D,120,Partia Balliste,PB,0,Kamenicë
10,1012D,121,Nisma Socialdemokrate,NISMA,4,Kamenicë
10,1012D,122,Koalicija Zajeno,KZ,0,Kamenicë
10,1012D,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Kamenicë
10,1012D,124,Romani Iniciyativa,RI,0,Kamenicë
10,1012D,125,Socialdemokratska Unija,SDU,0,Kamenicë
