Candidate,Gender,Party_ID,Party,Acronym,Votes
REXHEP PNISHI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,67
REXHEP SEJDIU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,139
REXHEP SHEHU,M,144,LËVIZJA VETËVENDOSJE!,LVV,12
REZARTA GASHI-HALITI,F,149,ALEANCA KOSOVA E RE,AKR,261
RIANA PIREVA-MORINA,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,76
RIDVAN GODENI,M,144,LËVIZJA VETËVENDOSJE!,LVV,95
RIDVAN TERSHANI,M,149,ALEANCA KOSOVA E RE,AKR,2
RIFAT DURAKU,M,140,LËVIZJA PËR BASHKIM,LB,18
RIFAT KECOLLI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,38
RIFAT KUQI,M,144,LËVIZJA VETËVENDOSJE!,LVV,210
RIFAT MUJANOVIC,M,106,BOSNJACKA INICIJATIVA PEC,BIP,741
RIFAT MURIQI,M,144,LËVIZJA VETËVENDOSJE!,LVV,170
RIFETE QORROLLI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,234
RIJAD CAKA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,7
RIJAD ELEZI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,450
RILIND HALILI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,157
RILIND KRASNIQI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,280
RINA DEDAJ,F,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,66
RINA GASHI,F,144,LËVIZJA VETËVENDOSJE!,LVV,47
RINA KRASNIQI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,175
RINA MAKSUTI,F,142,PARTIA E DREJTËSISË,PD,0
RINA SHLLAKU,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,80
RINA SYLEJMANI,F,159,BASHKË PËR SHTËRPCËN,BPSH,33
RINE KAJTAZI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,143
RINE LIMANI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,541
RINOR ASLLANI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,122
RINOR LATIFI,M,119,NISMA SOCIALDEMOKRATE,NISMA,12
RINOR MURATI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,371
RINOR RETKOCERI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,151
RINOR REXHEPAJ,M,149,ALEANCA KOSOVA E RE,AKR,39
RINOR SHALA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,1
RINOR SYLEJMANI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,147
RIONA AHMETI,F,122,INICIATIVA QYTETARE PROGRESI PËR SKËNDERAJ,IQP,48
RITA BALA,F,119,NISMA SOCIALDEMOKRATE,NISMA,0
RITA DRINI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,28
RITA ELSHANI,F,185,INICIATIVA E THERANDËS,ITH,26
RITA ZEQIRI,F,144,LËVIZJA VETËVENDOSJE!,LVV,561
RIZA KRUEZI,M,156,INICIATIVA ERDEM,IE,28
RIZAH MISINI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,128
RIZAH SELIMI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,19
RIZO SAROVOVIC,M,106,BOSNJACKA INICIJATIVA PEC,BIP,6
ROBERT MARJAKAJ,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,197
ROLAN RAMNABAJA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,4
ROLAND PERAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,401
RONI ARUCAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,96
ROZETA JAHAJ,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,72
RRAHIM BERISHA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,37
RRAHIM KELMENDI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,105
RRAHIM PLAKIQI,M,119,NISMA SOCIALDEMOKRATE,NISMA,120
RRAHIM SADIKU,M,144,LËVIZJA VETËVENDOSJE!,LVV,54
RRAHMAN BRAVA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,106
RRAHMAN CURRI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,13
RRAHMAN HASANI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,0
RRAHMAN JAKUPI,5,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,5250
RRAHMAN KADRIJA,M,162,PARTIA E ASHKALINJËVE PËR INTEGRIM,PAI,233
RRAHMAN SERTOLLI,M,144,LËVIZJA VETËVENDOSJE!,LVV,123
RREZARTA GAXHERRI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,25
RREZARTA GJOCI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,74
RREZARTA HASANI-IBRAHIMI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,390
RREZARTA SYLEJMANI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,3
RREZARTE BYTYCI,F,144,LËVIZJA VETËVENDOSJE!,LVV,102
RREZARTE RAMADANI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,142
RROK LULI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,259
RRON THACI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,125
RRUSTEM BERISHA,6,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,6958
RRUSTEM BUBLAKU,M,144,LËVIZJA VETËVENDOSJE!,LVV,136
RRUSTEM GECI,M,113,LISTA E PAVARUR BEKIM JASHARI,BJ,124
RRUSTEM HAXHIU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,74
RRUSTEM HETEMI,M,144,LËVIZJA VETËVENDOSJE!,LVV,19
RRUSTEM JETISHI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,173
RRUSTEM MULLIQI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,25
RRUSTEM PRENIQI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,2
RRUSTEM ZENUNI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,312
RUBINA FERA,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,2
RUDINE DAJAKAJ,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,16
RUDINE FAZLIU,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,116
RUKA DERVISHAJ,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,40
RUKIJE BYTYQI,F,119,NISMA SOCIALDEMOKRATE,NISMA,392
RUKIJE MORINA,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,93
RUMICA DURIC,F,147,SRPSKA LISTA,SL,8
RUMIR ZHUNIQI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,358
RUSTEM LUZHA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,15
RUZHDI BLAKAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,130
RUZHDI BUNJAKU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,2
RUZHDI GASHI,M,144,LËVIZJA VETËVENDOSJE!,LVV,36
RUZHDI JASHARI,M,144,LËVIZJA VETËVENDOSJE!,LVV,165
RUZHDI MAZREKU,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,107
RUZHDI METAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,290
RUZHDI SHEHU,1,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,1164
RUZHDI UJKANI,M,146,FORCA E DIASPORËS,FED,85
RYVE DEMAKU,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,19
SABAHATE MURSELI-SYLANAJ,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,215
SABAHATE ZENELI,F,144,LËVIZJA VETËVENDOSJE!,LVV,127
SABAHUDIN SIJARIC,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,86
SABINA DANA,F,150,NOVA DEMOKRATSKA STRANKA,NDS,92
SABINA HAJDARI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,95
SABINE MEJZINI,F,144,LËVIZJA VETËVENDOSJE!,LVV,70
SABIT BILALLI,M,149,ALEANCA KOSOVA E RE,AKR,25
SABIT ISTOGU,M,144,LËVIZJA VETËVENDOSJE!,LVV,24
SABIT KADIRI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,181
SABRI CERKINI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,32
SABRI MURSELI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,1272
SABRI ZEKA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,32
SABRIJE CUPI,F,144,LËVIZJA VETËVENDOSJE!,LVV,65
SABRIJE DRANCOLLI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,149
SABRIT GASHI,M,119,NISMA SOCIALDEMOKRATE,NISMA,49
SADAT BYTYQI,M,149,ALEANCA KOSOVA E RE,AKR,10
SADAT KRASNIQI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,84
SADETA EMINOVIC,F,150,NOVA DEMOKRATSKA STRANKA,NDS,30
SADETE HYSENAJ,F,182,DEMOKRATËT PËR DRENASIN,DD,107
SADIE LUTFIU,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,182
SADIJE AVDIU,F,174,LËVIZJA QYTETARE VATRA,LQV,17
SADIJE BAJGORA-KLINAKU,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,174
SADIJE BUSHI-LIVOREKA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,45
SADIJE JAKUPI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,267
SADIJE KRASNIQI,F,144,LËVIZJA VETËVENDOSJE!,LVV,62
SADIK DELIQI,M,167,PARTIA URA,URA,48
SADIK ELEZAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,102
SADIK VRENEZI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,239
SADIKA KOFRC,F,110,INICJATIVA BOŠNJAČKOG JEDINTSVA,IBJ,96
SADRI BERISHA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,1099
SADRI EMINI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,0
SADRI IMERI,M,142,PARTIA E DREJTËSISË,PD,87
SADRI KRASNIQI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,74
SADRI TAFA,M,119,NISMA SOCIALDEMOKRATE,NISMA,21
SAFET ISMAJLI,M,119,NISMA SOCIALDEMOKRATE,NISMA,16
SAFET MORINA,M,119,NISMA SOCIALDEMOKRATE,NISMA,186
SAFET SALIJI,M,123,KOALICIJA VAKAT,VAKAT,47
SAFETE AMERLLAHU,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,463
SAFETE CITAKU,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,178
SAFIJA SATA,F,179,NAŠA INICIJATIVA,NAŠA,3
SAHADETE NAXHAKU,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,68
SAHIDE MUHARREMI,F,119,NISMA SOCIALDEMOKRATE,NISMA,37
SAHIT KANDIC,M,110,INICJATIVA BOŠNJAČKOG JEDINTSVA,IBJ,24
SAIT SKENDERI,M,150,NOVA DEMOKRATSKA STRANKA,NDS,14
SALA JASHARI,F,113,LISTA E PAVARUR BEKIM JASHARI,BJ,374
SALEM HALITI,M,179,NAŠA INICIJATIVA,NAŠA,43
SALI ADEMAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,366
SALI GOLAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,206
SALI HOTI,M,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,IBI,3
SALI LUKAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,188
SALI MAVRAJ,M,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,IBI,40
SALI SADIKI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,17
SALI SALLTEKU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,198
SALI ZENELI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,83
SALIH DVORANI,5,182,DEMOKRATËT PËR DRENASIN,DD,5058
SALIH LLUGALIU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,35
SALIH MEHA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,146
SALIHE GASHI-LOKU,F,144,LËVIZJA VETËVENDOSJE!,LVV,250
SALLAH ZHEGROVA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,28
SALMIRA USMENI,F,123,KOALICIJA VAKAT,VAKAT,62
SAMEDIN MORINA,M,140,LËVIZJA PËR BASHKIM,LB,25
SAMI ABAZI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,2
SAMI AHMETI,2,144,LËVIZJA VETËVENDOSJE!,LVV,2198
SAMI AHMETI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,567
SAMI BOROCI,M,149,ALEANCA KOSOVA E RE,AKR,291
SAMI BUZHALA,M,144,LËVIZJA VETËVENDOSJE!,LVV,50
SAMI BYTYQI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,382
SAMI CACAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,1067
SAMI IDRIZI,M,159,BASHKË PËR SHTËRPCËN,BPSH,29
SAMI KRASNIQI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,108
SAMI LATIFI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,172
SAMI LUMA,M,144,LËVIZJA VETËVENDOSJE!,LVV,91
SAMI SALIHU,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,513
SAMI SHALA,M,140,LËVIZJA PËR BASHKIM,LB,40
SAMI TOPALLI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,129
SAMIDIN XHELADINI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,416
SAMIR BLAKCORI,M,169,UNIONI I BLAKÇORVE,UB,124
SAMIR COROGLLI,M,103,KOSOVA DEMOKRATİK TÜRK PARTİSİ,KDTP,33
SAMIR GASHI,M,119,NISMA SOCIALDEMOKRATE,NISMA,96
SAMIR MULIQI,M,165,INICIATIVA QYTETARE GREEN PËR DRENAS,GPD,11
SAMIR MUSTAFA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,460
SAMIR PISTA,M,144,LËVIZJA VETËVENDOSJE!,LVV,122
SAMIR SHALJANI,M,140,LËVIZJA PËR BASHKIM,LB,19
SAMIRE BERISHA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,409
SAMIRE DULLA,F,144,LËVIZJA VETËVENDOSJE!,LVV,34
SAMIRE HASANI,F,142,PARTIA E DREJTËSISË,PD,3
SAMIRE OSMANAJ,F,129,INICIATIVA QYTETARE BASHKË PËR ISTOGUN,IBI,1
SAMRA ILIJAZI,F,150,NOVA DEMOKRATSKA STRANKA,NDS,265
SAMSON DUZHMANI,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,155
SAMUEL RRUKAJ,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,28
SANEL HALILOVIC,M,123,KOALICIJA VAKAT,VAKAT,53
SANELA SALIHI,F,179,NAŠA INICIJATIVA,NAŠA,7
SANELA SULEJMANI,F,143,JEDINSTVENA GORANSKA PARTIJA,JGP,4
SANIE KUQI-REXHEPAJ,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,668
SANIJE GASHI-HAMZA,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,32
SANIJE SADIKI,F,144,LËVIZJA VETËVENDOSJE!,LVV,224
SANIJE THAQI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,90
SANJA NESTOROVIC,F,147,SRPSKA LISTA,SL,207
SANJA STANOJKOVIC,F,147,SRPSKA LISTA,SL,41
SARA BERISHA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,56
SARA RIFAJ,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,449
SARANDA ALIMUSAJ,F,119,NISMA SOCIALDEMOKRATE,NISMA,39
SARANDA BAJRAKTARI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,341
SARANDA BERISHA,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,292
SARANDA DULAJ,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,4
SARANDA GJUKAJ,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,22
SARANDA HODA,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,202
SARANDA KARPUZI,F,119,NISMA SOCIALDEMOKRATE,NISMA,73
SARANDA KASTRATI,F,144,LËVIZJA VETËVENDOSJE!,LVV,114
SARANDA KRASNIQI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,14
SARANDA SALLTEKU,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,565
SARANDA STUBLLA,F,144,LËVIZJA VETËVENDOSJE!,LVV,157
SASA KRSTICIC,M,147,SRPSKA LISTA,SL,334
SASA MARINKOVIC,M,152,NARODNO JEDINSTVO,NJ,31
SASA MIRKOVIC,M,152,NARODNO JEDINSTVO,NJ,222
SASA SARKOVIC,M,147,SRPSKA LISTA,SL,0
SASA STEVIC,M,147,SRPSKA LISTA,SL,4
SASIMA DILJI,F,150,NOVA DEMOKRATSKA STRANKA,NDS,51
SAVA KULIC,M,147,SRPSKA LISTA,SL,3
SAVO DASIC,M,147,SRPSKA LISTA,SL,32
SAVO GRUJIC,M,147,SRPSKA LISTA,SL,138
SAVO PEROVIC,M,147,SRPSKA LISTA,SL,244
SEAD ARIFI,M,123,KOALICIJA VAKAT,VAKAT,386
SEAD HOTOVIC,M,125,GIBI,GIBI,31
SEAD RAHMANI,M,149,ALEANCA KOSOVA E RE,AKR,3
SEBAHATE ARIFI,F,144,LËVIZJA VETËVENDOSJE!,LVV,123
SEBAHATE HAJDINI,F,149,ALEANCA KOSOVA E RE,AKR,186
SEBAHATE PLLANA,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,72
SEBASTINA VOKRRI,F,144,LËVIZJA VETËVENDOSJE!,LVV,295
SEDAT ISMAJLI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,516
SEDIN DESTANOVIC,M,123,KOALICIJA VAKAT,VAKAT,190
SEFA MORINA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,116
SEFEDIN TACI,M,103,KOSOVA DEMOKRATİK TÜRK PARTİSİ,KDTP,37
SEFER VESELI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,113
SEFIDIN MEJZINI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,253
SEHAR MIFTARI,F,149,ALEANCA KOSOVA E RE,AKR,2
SEJDEFA ISAKOVIC,F,143,JEDINSTVENA GORANSKA PARTIJA,JGP,24
SEJDI AJVAZI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,36
SEJDI ALIU,M,165,INICIATIVA QYTETARE GREEN PËR DRENAS,GPD,3
SEJDI EMINI,M,144,LËVIZJA VETËVENDOSJE!,LVV,382
SEJDI KURTESHI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,339
SEJDI LATIFAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,243
SEJDI RAMA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,212
SEJDI RUSHITI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,11
SEJDI SAHITI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,188
SEJFULLAH SEJFULLAHU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,253
SEJLA ARIFI,F,150,NOVA DEMOKRATSKA STRANKA,NDS,139
SEJLA COROVIC,F,125,GIBI,GIBI,23
SEJVAT LJAJKO,M,143,JEDINSTVENA GORANSKA PARTIJA,JGP,48
SEKI KANDIC,M,110,INICJATIVA BOŠNJAČKOG JEDINTSVA,IBJ,49
SELAJDIN BYTYCI,M,141,SELAJDIN BYTYҪI,SB,58
SELAJDIN HASHIMI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,128
SELAJDIN SALIHU,M,144,LËVIZJA VETËVENDOSJE!,LVV,256
SELAJDIN TRONI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,301
SELAMI MAHMUTAJ,M,119,NISMA SOCIALDEMOKRATE,NISMA,37
SELAMI XHEMAILI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,437
SELATIN KACIU,M,142,PARTIA E DREJTËSISË,PD,1
SELATIN NUHIU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,245
SELDIN JELMAZI,M,105,GRADANSKA INICIJATIVA GORE,GiG,66
SELIM BAJRA,M,144,LËVIZJA VETËVENDOSJE!,LVV,115
SELIM HAZIRI,M,174,LËVIZJA QYTETARE VATRA,LQV,22
SELIM MALIQI,M,144,LËVIZJA VETËVENDOSJE!,LVV,178
SELIM REKA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,64
SELIM SEJDIU,M,149,ALEANCA KOSOVA E RE,AKR,59
SELIM SELIMI,M,103,KOSOVA DEMOKRATİK TÜRK PARTİSİ,KDTP,94
SELIM SHABAJ,M,131,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,IRDK,23
SELIM TAHIRAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,362
SELMA BANGOJI,F,179,NAŠA INICIJATIVA,NAŠA,78
SELMAN BERBATI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,170
SELMAN KOLGECI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,462
SELMAN MEHANI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,243
SELMAN QALLAPEKU,M,144,LËVIZJA VETËVENDOSJE!,LVV,153
SELMAN SELMANI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,128
SELMAN SOKOLAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,517
SELMAN THACI,M,113,LISTA E PAVARUR BEKIM JASHARI,BJ,113
SELMON KELMENDI,M,144,LËVIZJA VETËVENDOSJE!,LVV,194
SELVER FEJZA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,14
SELVET KRUEZI,F,156,INICIATIVA ERDEM,IE,18
SELVETE ABDULLAHU,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,33
SELVETE AVDIU,F,142,PARTIA E DREJTËSISË,PD,5
SELVETE GERXHALIU,F,144,LËVIZJA VETËVENDOSJE!,LVV,128
SELVETE KELMENDI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,156
SELVETE SYLEJMANI,F,144,LËVIZJA VETËVENDOSJE!,LVV,306
SEMIA BERISHA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,44
SEMO ODOVIC,M,150,NOVA DEMOKRATSKA STRANKA,NDS,19
SEMRA MORINA,F,103,KOSOVA DEMOKRATİK TÜRK PARTİSİ,KDTP,70
SENAD KALISI,M,144,LËVIZJA VETËVENDOSJE!,LVV,30
SENADA ETEMI,F,123,KOALICIJA VAKAT,VAKAT,106
SENGUL MAZREK,F,117,KOSOVA ADALET TÜRK PARTİSİ,KATP,71
SENGUL SAHKO-HOXHA,F,103,KOSOVA DEMOKRATİK TÜRK PARTİSİ,KDTP,47
SENIJA ILJIJAZI,F,123,KOALICIJA VAKAT,VAKAT,47
SENJUR VESHALL,M,139,LËVIZJA PËRPARIMTARE E ROMËVE TË KOSOVËS,LPRK,426
SERBEZE MANAJ,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,74
SERDAN KERVAN,F,103,KOSOVA DEMOKRATİK TÜRK PARTİSİ,KDTP,253
SERPIN EMRUSI-HALCE,F,103,KOSOVA DEMOKRATİK TÜRK PARTİSİ,KDTP,66
SERVET HUDUTI,M,179,NAŠA INICIJATIVA,NAŠA,34
SEVDAIM UKA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,268
SEVDIJE HAXHIBEQIRI,F,144,LËVIZJA VETËVENDOSJE!,LVV,254
SEVDIJE NEZIRI,F,142,PARTIA E DREJTËSISË,PD,9
SEVGI MAZREK,F,103,KOSOVA DEMOKRATİK TÜRK PARTİSİ,KDTP,60
SEVGIN CARO,M,123,KOALICIJA VAKAT,VAKAT,54
SEVIL KAZAZI,F,103,KOSOVA DEMOKRATİK TÜRK PARTİSİ,KDTP,375
SEVIM AVDULLAHI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,326
SEVIMA MANDAK,F,143,JEDINSTVENA GORANSKA PARTIJA,JGP,6
SEVIME LACI,F,144,LËVIZJA VETËVENDOSJE!,LVV,37
SHABAN ADEMAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,171
SHABAN ADEMI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,151
SHABAN BAJOKU,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,272
SHABAN DELIU,M,144,LËVIZJA VETËVENDOSJE!,LVV,8
SHABAN DURMISHAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,64
SHABAN HASHANI,M,140,LËVIZJA PËR BASHKIM,LB,24
SHABAN JAHAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,31
SHABAN JETULLAHU,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,302
SHABAN KALANDERI,M,144,LËVIZJA VETËVENDOSJE!,LVV,359
SHABAN LUMA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,302
SHABAN MEROVCI,M,119,NISMA SOCIALDEMOKRATE,NISMA,33
SHABAN MULOLLI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,163
SHABAN PIRA,M,144,LËVIZJA VETËVENDOSJE!,LVV,89
SHABAN SHABANI,4,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,4310
SHABI AZEMI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,376
SHAHADIJE DRAGACINA,F,144,LËVIZJA VETËVENDOSJE!,LVV,223
SHAHIN FETAHU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,153
SHAIP IMERI,M,119,NISMA SOCIALDEMOKRATE,NISMA,3
SHAIP KUCI,M,185,INICIATIVA E THERANDËS,ITH,3
SHAIP PALOJA,4,109,INICIATIVA QYTETARE PËR OBILIQ,IQO,4679
SHAIP RRAHMANI,M,149,ALEANCA KOSOVA E RE,AKR,16
SHAIP SELIMAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,120
SHAIP ZEQIRI,M,149,ALEANCA KOSOVA E RE,AKR,17
SHAKE MORINA,F,119,NISMA SOCIALDEMOKRATE,NISMA,5
