Candidate,Gender,Party_ID,Party,Acronym,Votes
NEXHAT DACI,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,3167
NEXHAT ISUFI,M,59,NISMA PËR KOSOVËN,,574
NEXHMEDIN SHALA,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,3234
NEXHMIJE KALLABA,F,40,ALEANCA KOSOVA E RE,,1188
NEZIR ÇOÇAJ,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,10476
NIHAT HABIBOVIQ,M,50,STRANKA DEMOKRATSKE AKCIJE,,54
NIJAZI ADEMAJ,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,3157
NIJAZI IDRIZI,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,2214
NIJAZI ISAKU,M,35,LËVIZJA VETËVENDOSJE!,,2534
NIJAZI KOLSHI,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,3181
NIJAZIJA ŠAR,M,48,KOALICIJA ZA GORA,,54
NIKË GJELOSHI,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,1262
NITA SALIHU-HOXHA,F,37,PARTIA E FORTË,,81
NJAZI MIFTARI,M,40,ALEANCA KOSOVA E RE,,422
NJOMZA EMINI,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,9679
NORA ARAPI,F,35,LËVIZJA VETËVENDOSJE!,,2547
NORA BAJRAKTARI,F,52,KOSOVA TÜRK ADALET PARTISI,,76
NOVICA ŠOŠIĆ,M,33,PROGRESIVNA DEMOKRATSKA STRANKA,,904
NUHI MORINA,M,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,353
NUHIJA TAIROVCI,M,36,KOALICIJA VAKAT,,410
NUMAN BALIĆ,M,50,STRANKA DEMOKRATSKE AKCIJE,,785
NUREDIN IBISHI,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,15799
NUREDIN LUSHTAKU,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,10739
NURIJA MEHMEDI,M,48,KOALICIJA ZA GORA,,70
NUSRET ÇUBRELI,M,40,ALEANCA KOSOVA E RE,,781
OKTAJ KURTESHI,M,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,174
OLIVER IVANOVIĆ,M,38,SRPSKA LISTA,,2212
OMER ŠKRIJELJ,M,33,PROGRESIVNA DEMOKRATSKA STRANKA,,646
ORAN LOPAR,M,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,1741
ORHAN DURAKI,M,46,NOVA DEMOKRATSKA STRANKA,,165
ORUČ KARADOLAMI,M,46,NOVA DEMOKRATSKA STRANKA,,212
OSMAN OSMANI,M,35,LËVIZJA VETËVENDOSJE!,,1287
PAL CANAJ,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,1831
PAL LEKAJ,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,8481
PERIHAN ARAPI,F,36,KOALICIJA VAKAT,,126
PËRPARIM MUJA,M,35,LËVIZJA VETËVENDOSJE!,,4292
PETRIT GASHI,M,59,NISMA PËR KOSOVËN,,853
PETRIT GORA,M,37,PARTIA E FORTË,,66
PRANVERA DOBRUNA-KRYEZIU,F,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,610
PREDRAG DESPOTOVIĆ,M,33,PROGRESIVNA DEMOKRATSKA STRANKA,,861
PREDRAG DJORDJEVIĆ,M,33,PROGRESIVNA DEMOKRATSKA STRANKA,,1371
PREMTINA RAKOVICA,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,1902
PRENKË GJETAJ,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,4372
PUHIE DEMAKU,F,35,LËVIZJA VETËVENDOSJE!,,15270
QAUSH BALAJ,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,4315
QEMAJL MUSTAFA,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,7205
QENDRIM GASHI,M,37,PARTIA E FORTË,,19
RADA TRAJKOVIĆ,F,38,SRPSKA LISTA,,498
RADICA STOJKOVIĆ,F,38,SRPSKA LISTA,,842
RADOMIR STAJIĆ,M,39,POKRET ZA DEMOKRATSKI PROSPERITET,,199
RADOMIR VELIČKOVIĆ,M,38,SRPSKA LISTA,,205
RAFET RAMA,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,15422
RAHELA BEĆIRI,F,48,KOALICIJA ZA GORA,,57
RAIF QELA,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,15024
RAJMA SAGDATI,F,36,KOALICIJA VAKAT,,629
RAMA POLLOMI,M,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,,53
RAMADAN KRASNIQI,M,59,NISMA PËR KOSOVËN,,954
RAMAN SAGDATI,M,51,CENTAR DEMOKRATSKE UNIJE,,78
RAMČE KASI,M,36,KOALICIJA VAKAT,,164
RAMË VATAJ,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,7264
RAMIT AMETI,M,36,KOALICIJA VAKAT,,351
RAMIZ JUKOVIĆ,M,43,BOŠNJAČKA JEDINSTVENA LISTA,,75
RAMIZ KELMENDI,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,13320
RAMIZ RRUSTAJ,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,4713
RAMIZ SMAJLI,M,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,,11
RAMIZE SALIHU,F,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,,53
RAMUSH HARADINAJ,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,50388
RAMUSH MEHMETI,M,40,ALEANCA KOSOVA E RE,,545
RASIM DEMIRI,M,36,KOALICIJA VAKAT,,2461
RASIM JONUZI,M,51,CENTAR DEMOKRATSKE UNIJE,,11
RASIM KALAJDŽINI,M,36,KOALICIJA VAKAT,,468
RASIM ŠKRIJELJ,M,36,KOALICIJA VAKAT,,125
REFIK DERVIŠEVIĆ,M,43,BOŠNJAČKA JEDINSTVENA LISTA,,82
REFIK GËRBESHI,M,40,ALEANCA KOSOVA E RE,,1862
REFIK ŠAĆIRI,M,46,NOVA DEMOKRATSKA STRANKA,,787
REFIKE SÜLÇEVSI,F,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,416
REFKI BYTYÇI,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,2523
REGJË HAJRAJ,M,31,PARTIA LIBERALE EGJIPTIANE,,82
REJHAN VUNIQI,F,40,ALEANCA KOSOVA E RE,,609
REMEDIN HODŽA,M,55,POKRET ZA GORA,,71
REMZI MEHMETI,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,608
REMZI VESELI,M,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,,9
RESUL MAKRESHI,M,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,445
REXHË IBERDEMAJ,M,35,LËVIZJA VETËVENDOSJE!,,1431
REXHEP HOTI,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,4540
REXHEP KADRIU,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,3024
REXHEP SELIMI,M,35,LËVIZJA VETËVENDOSJE!,,12123
REXHEP VRANJA,M,59,NISMA PËR KOSOVËN,,665
RIFAT KRASNIÇ,M,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,513
RIFAT LILA,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,347
RINA VUÇITËRNA,F,37,PARTIA E FORTË,,67
RINETA KRASNIQI,F,37,PARTIA E FORTË,,41
RITA HAJZERAJ-BEQAJ,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,3285
RIZA KRUEZI,M,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,163
ROBERT DELHYSA,M,37,PARTIA E FORTË,,53
ROLAND SYLEJMANI,M,37,PARTIA E FORTË,,10
RRAHMON MUJA,M,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,145
RREZARTË XHEMA,F,59,NISMA PËR KOSOVËN,,961
RRON BAJRI,M,37,PARTIA E FORTË,,65
RRUSTEM BERISHA,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,5664
RRUSTEM BUZHALA,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,4628
RRUSTEM MUSTAFA,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,9509
RUSTEM NURKOVIĆ,M,36,KOALICIJA VAKAT,,292
RUSTEM SMAILJI,M,51,CENTAR DEMOKRATSKE UNIJE,,65
RUZHDI BRAHIMI,M,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,68
ŠABAN JUSMANI,M,36,KOALICIJA VAKAT,,96
SABEDIN KADRIU,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,4724
SABEDIN RAMA,M,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,47
SABIHA KUQAJ,F,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,,22
SABINA DANA,F,46,NOVA DEMOKRATSKA STRANKA,,106
SABINA ŠABANOVIĆ,F,43,BOŠNJAČKA JEDINSTVENA LISTA,,37
SABIT RESTELICA,M,40,ALEANCA KOSOVA E RE,,356
SABIT RRUSTEMI,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,5275
SABRI HAMITI,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,12787
SABRI HAZIRI,M,59,NISMA PËR KOSOVËN,,717
SABRIJE TERZIQI,F,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,162
SADET GARAJ,F,31,PARTIA LIBERALE EGJIPTIANE,,15
SADETA DEMIRI,F,36,KOALICIJA VAKAT,,226
SADIFETE LUMI,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,1987
SADIJE HOTI,F,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,35
SADIK DELIQI,M,46,NOVA DEMOKRATSKA STRANKA,,83
SADIK HAXHIU,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,4793
SADIK KRASNIQI,M,59,NISMA PËR KOSOVËN,,843
SADIK MALJIĆI,M,46,NOVA DEMOKRATSKA STRANKA,,193
SADIKA KOFRC,F,36,KOALICIJA VAKAT,,62
SADRI FERATI,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,8444
SAFET NISHEFCI,M,59,NISMA PËR KOSOVËN,,367
SAFETE HADERGJONAJ,F,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,5179
SAHARE JASHARI,F,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,53
SALA BERISHA-SHALA,F,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,14179
SALI SALIHU,M,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,,110
SALIH MORINA,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,7959
SALIH SALIHU,M,35,LËVIZJA VETËVENDOSJE!,,7787
SALIH SALIHU,M,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,,9
SALIH ZYBA,M,35,LËVIZJA VETËVENDOSJE!,,2226
SALIHE MUSTAFA,F,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,4801
SALJAJDIN ASLANI,M,36,KOALICIJA VAKAT,,228
SALJIM HODŽA,M,48,KOALICIJA ZA GORA,,32
SAMI BILALLI,M,40,ALEANCA KOSOVA E RE,,263
SAMI ZEKA,M,40,ALEANCA KOSOVA E RE,,739
SAMIR AJDARPAŠIĆ,M,36,KOALICIJA VAKAT,,111
SAMRA ILIJAZI,F,46,NOVA DEMOKRATSKA STRANKA,,255
SANIJE DUBOVA,F,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,1863
SANIJE JAKUPI,F,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,33
SANIJE KRASNIQI,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,1780
SARANDË KIKA,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,1582
SAŠA ČANAĆEVIĆ,M,38,SRPSKA LISTA,,1618
SAŠA ĐOKIĆ,M,38,SRPSKA LISTA,,662
SAŠA MILOSAVLJEVIĆ,M,38,SRPSKA LISTA,,7189
SAŠA MILOŠEVIĆ,M,38,SRPSKA LISTA,,2736
SEAD MORINA,M,40,ALEANCA KOSOVA E RE,,905
SEAT BILIBANI,M,51,CENTAR DEMOKRATSKE UNIJE,,127
SEBAUDIN BAHTIJAREVIQ,M,50,STRANKA DEMOKRATSKE AKCIJE,,181
SEBIL PAJKO,F,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,153
ŠEFKET HUKIĆ,M,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,,201
SEJD TOLAJ,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,2669
SEJDULLAH HOXHA,M,59,NISMA PËR KOSOVËN,,1978
ŠEKI KANDIĆ,M,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,,28
SELAMI RAMADANI,M,59,NISMA PËR KOSOVËN,,309
SELJATIN EMINI,M,42,KOSOVAKI NEVI ROMANI PARTIA,,130
SELLMIR REXHA,M,46,NOVA DEMOKRATSKA STRANKA,,207
SELMAN BALAJ,M,50,STRANKA DEMOKRATSKE AKCIJE,,22
SELVETE GËRXHALIU-KRASNIQI,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,2440
SELVIJE HALIMI,F,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,6435
SELVIJE REXHEPI,F,59,NISMA PËR KOSOVËN,,1528
ŠEMIJA SKENDERI,F,46,NOVA DEMOKRATSKA STRANKA,,122
SEMIR IBRAIMI,M,51,CENTAR DEMOKRATSKE UNIJE,,38
ŠEMSIT KALAJDŽINI,M,46,NOVA DEMOKRATSKA STRANKA,,811
SENAD DACIĆ,M,43,BOŠNJAČKA JEDINSTVENA LISTA,,187
SENADA ETEMI,F,46,NOVA DEMOKRATSKA STRANKA,,468
ŞENAY BAŞA,F,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,568
SERKAN KAYSERLI,M,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,360
SEVDIJE LAMA,F,40,ALEANCA KOSOVA E RE,,1541
SEVGIN CARO,M,51,CENTAR DEMOKRATSKE UNIJE,,8
SEVIL KAZAZI,F,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,659
ŞEVKET MORINA,M,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,106
SEZAIR TUNUZLIU,M,52,KOSOVA TÜRK ADALET PARTISI,,59
SHABAN AHMETI,M,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,188
SHABAN ASANI,M,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,53
SHABAN GOLLOPENI,M,59,NISMA PËR KOSOVËN,,1592
SHAIP MUJA,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,9209
SHAIP SURDULLI,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,5151
SHANI MULLABAZI,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,1701
SHANI SHAMLI,M,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,388
SHEFKI ABDULLAHU,M,40,ALEANCA KOSOVA E RE,,1271
SHEFKI BEQIRI,M,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,,43
SHEFKI KOSUMI,M,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,,13
SHEFKI SADRIU,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,735
SHEFKIJE SHATRI,F,59,NISMA PËR KOSOVËN,,274
SHEGA SHKODRA,F,37,PARTIA E FORTË,,50
SHEKIP FAZLIU,M,59,NISMA PËR KOSOVËN,,1904
SHEMSI ELEZI,M,59,NISMA PËR KOSOVËN,,598
SHEMSI ILJAZI,M,59,NISMA PËR KOSOVËN,,752
SHEMSI REÇICA,M,40,ALEANCA KOSOVA E RE,,578
SHEMSI SYLA,M,35,LËVIZJA VETËVENDOSJE!,,6405
SHKELZEN JUSAJ,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,3599
SHKELZIM MURTEZI,M,40,ALEANCA KOSOVA E RE,,289
SHKUMBIN DEMALIAJ,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,3265
SHKURTE IBRAIMI,F,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,823
SHPEJTIM BULLIQI,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,8859
SHPEND KRASNIQI,M,40,ALEANCA KOSOVA E RE,,439
SHPRESA RAMA,F,40,ALEANCA KOSOVA E RE,,1020
SHQIPE AHMETI,F,59,NISMA PËR KOSOVËN,,809
SHQIPE GASHI,F,59,NISMA PËR KOSOVËN,,1209
SHQIPE HYSENI,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,2379
SHQIPE MJEKIQI,F,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,2981
SHQIPE PANTINA,F,35,LËVIZJA VETËVENDOSJE!,,3989
SHQIPE ZOGAJ,F,59,NISMA PËR KOSOVËN,,647
SHQIPONJA PONOSHECI,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,3257
SHUKRAN STAVILECI,F,52,KOSOVA TÜRK ADALET PARTISI,,104
SHUKRENE ROKA,F,40,ALEANCA KOSOVA E RE,,2247
SHUKRI BUJA,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,8224
SHUKRIJE BYTYQI,F,59,NISMA PËR KOSOVËN,,6023
SHUKRIJE HOTI,F,59,NISMA PËR KOSOVËN,,332
SHYHRETE GOSALCI,F,59,NISMA PËR KOSOVËN,,306
SHYQRI MEMA,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,2055
SHYQYRI ÇUNI,M,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,135
SINAN ALIAJ,M,59,NISMA PËR KOSOVËN,,1773
SKENDER BIKLIQI,M,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,201
SKENDER HYSENI,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,5854
SKENDER REÇICA,M,59,NISMA PËR KOSOVËN,,1125
SKENDER ŞALA,M,52,KOSOVA TÜRK ADALET PARTISI,,926
SKENDER SUSURI,M,59,NISMA PËR KOSOVËN,,1782
SLADJAN MITIĆ,M,39,POKRET ZA DEMOKRATSKI PROSPERITET,,60
SLAVIŠA PETKOVIĆ,M,39,POKRET ZA DEMOKRATSKI PROSPERITET,,132
SLAVKO SIMIĆ,M,38,SRPSKA LISTA,,8586
SLOBODAN JOVANOVIĆ,M,39,POKRET ZA DEMOKRATSKI PROSPERITET,,211
SLOBODAN PETROVIĆ,M,38,SRPSKA LISTA,,7528
SMAJL LATIFI,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,3529
SNEŽANA JOVANOVIĆ,F,38,SRPSKA LISTA,,2239
SNEŽANA KARADŽIĆ,F,38,SRPSKA LISTA,,2894
SOFIJE MUSTAFA,F,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,31
SOFIJE NOKAJ,F,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,1202
SRDJAN MITROVIĆ,M,38,SRPSKA LISTA,,2952
SRDJAN PETKOVIĆ,M,38,SRPSKA LISTA,,3846
SRDJAN POPOVIĆ,M,38,SRPSKA LISTA,,6071
STEVAN VESELINOVIĆ,M,38,SRPSKA LISTA,,1111
SUADA AJDARPAŠIĆ,F,43,BOŠNJAČKA JEDINSTVENA LISTA,,163
SÜLEYMAN TOPURLAK,M,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,160
SUZAN NOVOBRDALIJA,F,40,ALEANCA KOSOVA E RE,,1008
SUZANA AJRADINI,F,51,CENTAR DEMOKRATSKE UNIJE,,18
SUZANA SOYTARI,F,36,KOALICIJA VAKAT,,73
SYLEJMAN ÇERKEZI,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,3173
SYNAVERE RYSHA,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,6923
TAFË VESELAJ,M,40,ALEANCA KOSOVA E RE,,251
TAHIR TAHIRI,M,35,LËVIZJA VETËVENDOSJE!,,876
TALAT GJINOLLI,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,862
TAMARA NIČIĆ,F,56,SAMOSTALNA LIBERALNA STRANKA,,210
TATJANA DJORDJEVIĆ,F,33,PROGRESIVNA DEMOKRATSKA STRANKA,,373
TAULANT BYTYQI,M,37,PARTIA E FORTË,,61
TEFIK IBRAHIMI,M,40,ALEANCA KOSOVA E RE,,930
TEUTA BERISHA,F,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,470
TEUTA DURMISHI-BAJRAMI,F,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,1115
TEUTA HASANI,F,40,ALEANCA KOSOVA E RE,,935
TEUTA HAXHIU,F,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,4002
TEUTA MUSA,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,1619
TEUTA RUGOVA,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,37178
TEUTA SAHATQIJA,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,7220
TIME KADRIJAJ,F,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,5749
TOMË HAJDARAJ,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,3362
TOMISLAV STANKOVIĆ,M,33,PROGRESIVNA DEMOKRATSKA STRANKA,,342
TRINGA LATIFI,F,37,PARTIA E FORTË,,105
TRINGA SHPENDI,F,37,PARTIA E FORTË,,43
TYRKAN MENEKSHE,F,34,PARTIA ROME E BASHKUAR E KOSOVËS,,55
UJKAN KAMERAJ,M,31,PARTIA LIBERALE EGJIPTIANE,,93
UKË BERISHA,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,2116
URATË RAMADANI,F,37,PARTIA E FORTË,,21
USENJ BAJRAMI,M,36,KOALICIJA VAKAT,,55
USMEN BALDŽI,M,36,KOALICIJA VAKAT,,1624
UZAIR HAMZA,M,36,KOALICIJA VAKAT,,426
VALBONA DIBRA,F,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,3687
VALBONA MAZREKU,F,40,ALEANCA KOSOVA E RE,,341
VALBONA SHUJAKU,F,37,PARTIA E FORTË,,40
VALDETE BAJRAMI,F,59,NISMA PËR KOSOVËN,,3751
VALDETE BEKTESHI,F,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,546
VALDETE GASHI,F,59,NISMA PËR KOSOVËN,,353
VALIRA KRASNIQI,F,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,,6
VALIZAKE THAQI-CELINA,F,35,LËVIZJA VETËVENDOSJE!,,1906
VALON BADIVUKU,M,37,PARTIA E FORTË,,87
VALON KRYEZIU,M,31,PARTIA LIBERALE EGJIPTIANE,,82
VALON MALOKU,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,3213
VALON MURTEZAJ,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,7189
VALON RAMADANI,M,59,NISMA PËR KOSOVËN,,2357
VALON RAMOVIQ,M,31,PARTIA LIBERALE EGJIPTIANE,,64
VASILIJE ARSIĆ,M,38,SRPSKA LISTA,,2620
VASILIKA ZOTAJ-ASLLANI,F,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,1688
VEHBI IMERI,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,7468
VELİ MAZREKU,M,40,ALEANCA KOSOVA E RE,,650
VELIMIR RAKIĆ,M,38,SRPSKA LISTA,,8861
