"","date","id","municipality","confirmed"
"4957",2021-01-19,"25","Ferizaj",9
"4958",2021-01-19,"9","Fushë Kosovë",13
"4959",2021-01-19,"2","Gjakovë",13
"4960",2021-01-19,"4","Gjilan",11
"4961",2021-01-19,"34","Graçanicë",4
"4962",2021-01-19,"6","Istog",1
"4963",2021-01-19,"31","Junik",2
"4964",2021-01-19,"7","Kaçanik",4
"4965",2021-01-19,"10","Kamenicë",3
"4966",2021-01-19,"8","Klinë",8
"4967",2021-01-19,"13","Lipjan",17
"4968",2021-01-19,"30","Malishevë",11
"4969",2021-01-19,"32","Mamushë",1
"4970",2021-01-19,"11","Mitrovicë",6
"4971",2021-01-19,"15","Obiliq",3
"4972",2021-01-19,"17","Pejë",11
"4973",2021-01-19,"18","Podujevë",17
"4974",2021-01-19,"19","Prishtinë",115
"4975",2021-01-19,"20","Prizren",19
"4976",2021-01-19,"16","Rahovec",2
"4977",2021-01-19,"21","Skënderaj",3
"4978",2021-01-19,"24","Suharekë",7
"4979",2021-01-19,"26","Viti",2
"4980",2021-01-19,"27","Vushtrri",21
"4981",2021-01-20,"1","Deçan",7
"4982",2021-01-20,"5","Dragash",1
"4983",2021-01-20,"3","Drenas",3
"4984",2021-01-20,"25","Ferizaj",16
"4985",2021-01-20,"9","Fushë Kosovë",9
"4986",2021-01-20,"2","Gjakovë",16
"4987",2021-01-20,"4","Gjilan",18
"4988",2021-01-20,"34","Graçanicë",2
"4989",2021-01-20,"6","Istog",2
"4990",2021-01-20,"7","Kaçanik",1
"4991",2021-01-20,"8","Klinë",5
"4992",2021-01-20,"13","Lipjan",9
"4993",2021-01-20,"30","Malishevë",12
"4994",2021-01-20,"11","Mitrovicë",25
"4995",2021-01-20,"15","Obiliq",2
"4996",2021-01-20,"17","Pejë",6
"4997",2021-01-20,"18","Podujevë",26
"4998",2021-01-20,"20","Prizren",15
"4999",2021-01-20,"16","Rahovec",7
"5000",2021-01-20,"22","Shtime",2
"5001",2021-01-20,"21","Skënderaj",5
"5002",2021-01-20,"24","Suharekë",25
"5003",2021-01-20,"26","Viti",4
"5004",2021-01-20,"27","Vushtrri",18
"5005",2021-01-21,"1","Deçan",1
"5006",2021-01-21,"5","Dragash",1
"5007",2021-01-21,"3","Drenas",9
"5008",2021-01-21,"25","Ferizaj",12
"5009",2021-01-21,"9","Fushë Kosovë",13
"5010",2021-01-21,"2","Gjakovë",22
"5011",2021-01-21,"4","Gjilan",14
"5012",2021-01-21,"34","Graçanicë",1
"5013",2021-01-21,"6","Istog",2
"5014",2021-01-21,"7","Kaçanik",1
"5015",2021-01-21,"10","Kamenicë",8
"5016",2021-01-21,"8","Klinë",4
"5017",2021-01-21,"13","Lipjan",19
"5018",2021-01-21,"30","Malishevë",3
"5019",2021-01-21,"15","Obiliq",5
"5020",2021-01-21,"18","Podujevë",22
"5021",2021-01-21,"16","Rahovec",8
"5022",2021-01-21,"22","Shtime",2
"5023",2021-01-21,"24","Suharekë",4
"5024",2021-01-21,"26","Viti",8
"5025",2021-01-21,"27","Vushtrri",3
"5026",2021-01-22,"1","Deçan",16
"5027",2021-01-22,"5","Dragash",5
"5028",2021-01-22,"3","Drenas",4
"5029",2021-01-22,"25","Ferizaj",2
"5030",2021-01-22,"9","Fushë Kosovë",11
"5031",2021-01-22,"2","Gjakovë",7
"5032",2021-01-22,"34","Graçanicë",1
"5033",2021-01-22,"6","Istog",9
"5034",2021-01-22,"31","Junik",3
"5035",2021-01-22,"10","Kamenicë",3
"5036",2021-01-22,"8","Klinë",17
"5037",2021-01-22,"13","Lipjan",6
"5038",2021-01-22,"30","Malishevë",11
"5039",2021-01-22,"11","Mitrovicë",14
"5040",2021-01-22,"15","Obiliq",2
"5041",2021-01-22,"17","Pejë",25
"5042",2021-01-22,"18","Podujevë",7
"5043",2021-01-22,"19","Prishtinë",159
"5044",2021-01-22,"20","Prizren",28
"5045",2021-01-22,"16","Rahovec",8
"5046",2021-01-22,"21","Skënderaj",5
"5047",2021-01-22,"24","Suharekë",11
"5048",2021-01-22,"26","Viti",3
"5049",2021-01-22,"27","Vushtrri",12
"5050",2021-01-23,"1","Deçan",4
"5051",2021-01-23,"5","Dragash",1
"5052",2021-01-23,"3","Drenas",5
"5053",2021-01-23,"25","Ferizaj",26
"5054",2021-01-23,"2","Gjakovë",15
"5055",2021-01-23,"4","Gjilan",19
"5056",2021-01-23,"7","Kaçanik",4
"5057",2021-01-23,"10","Kamenicë",3
"5058",2021-01-23,"8","Klinë",5
"5059",2021-01-23,"37","Kllokot",1
"5060",2021-01-23,"13","Lipjan",15
"5061",2021-01-23,"30","Malishevë",2
"5062",2021-01-23,"11","Mitrovicë",29
"5063",2021-01-23,"15","Obiliq",7
"5064",2021-01-23,"17","Pejë",1
"5065",2021-01-23,"18","Podujevë",34
"5066",2021-01-23,"19","Prishtinë",142
"5067",2021-01-23,"20","Prizren",34
"5068",2021-01-23,"16","Rahovec",5
"5069",2021-01-23,"22","Shtime",3
"5070",2021-01-23,"24","Suharekë",1
"5071",2021-01-23,"26","Viti",5
"5072",2021-01-23,"27","Vushtrri",11
"5073",2021-01-24,"1","Deçan",1
"5074",2021-01-24,"5","Dragash",6
"5075",2021-01-24,"3","Drenas",8
"5076",2021-01-24,"25","Ferizaj",4
"5077",2021-01-24,"9","Fushë Kosovë",21
"5078",2021-01-24,"2","Gjakovë",5
"5079",2021-01-24,"4","Gjilan",1
"5080",2021-01-24,"6","Istog",7
"5081",2021-01-24,"10","Kamenicë",1
"5082",2021-01-24,"8","Klinë",14
"5083",2021-01-24,"30","Malishevë",13
"5084",2021-01-24,"11","Mitrovicë",3
"5085",2021-01-24,"15","Obiliq",4
"5086",2021-01-24,"17","Pejë",11
"5087",2021-01-24,"18","Podujevë",4
"5088",2021-01-24,"19","Prishtinë",84
"5089",2021-01-24,"20","Prizren",83
"5090",2021-01-24,"16","Rahovec",5
"5091",2021-01-24,"21","Skënderaj",2
"5092",2021-01-24,"24","Suharekë",12
"5093",2021-01-24,"26","Viti",2
"5094",2021-01-25,"1","Deçan",17
"5095",2021-01-25,"3","Drenas",1
"5096",2021-01-25,"25","Ferizaj",11
"5097",2021-01-25,"9","Fushë Kosovë",5
"5098",2021-01-25,"4","Gjilan",15
"5099",2021-01-25,"34","Graçanicë",1
"5100",2021-01-25,"33","Hani i Elezit",1
"5101",2021-01-25,"6","Istog",2
"5102",2021-01-25,"31","Junik",1
"5103",2021-01-25,"7","Kaçanik",1
"5104",2021-01-25,"10","Kamenicë",4
"5105",2021-01-25,"8","Klinë",7
"5106",2021-01-25,"13","Lipjan",6
"5107",2021-01-25,"30","Malishevë",5
"5108",2021-01-25,"11","Mitrovicë",2
"5109",2021-01-25,"15","Obiliq",1
"5110",2021-01-25,"17","Pejë",24
"5111",2021-01-25,"18","Podujevë",27
"5112",2021-01-25,"20","Prizren",3
"5113",2021-01-25,"16","Rahovec",4
"5114",2021-01-25,"23","Shtërpcë",1
"5115",2021-01-25,"22","Shtime",2
"5116",2021-01-25,"24","Suharekë",13
"5117",2021-01-25,"26","Viti",4
"5118",2021-01-26,"1","Deçan",1
"5119",2021-01-26,"5","Dragash",5
"5120",2021-01-26,"3","Drenas",2
"5121",2021-01-26,"25","Ferizaj",19
"5122",2021-01-26,"9","Fushë Kosovë",13
"5123",2021-01-26,"2","Gjakovë",16
"5124",2021-01-26,"4","Gjilan",2
"5125",2021-01-26,"34","Graçanicë",1
"5126",2021-01-26,"6","Istog",1
"5127",2021-01-26,"31","Junik",1
"5128",2021-01-26,"7","Kaçanik",5
"5129",2021-01-26,"8","Klinë",5
"5130",2021-01-26,"13","Lipjan",13
"5131",2021-01-26,"30","Malishevë",14
"5132",2021-01-26,"11","Mitrovicë",2
"5133",2021-01-26,"15","Obiliq",5
"5134",2021-01-26,"17","Pejë",15
"5135",2021-01-26,"18","Podujevë",18
"5136",2021-01-26,"19","Prishtinë",127
"5137",2021-01-26,"20","Prizren",11
"5138",2021-01-26,"16","Rahovec",3
"5139",2021-01-26,"23","Shtërpcë",1
"5140",2021-01-26,"22","Shtime",2
"5141",2021-01-26,"24","Suharekë",16
"5142",2021-01-26,"27","Vushtrri",3
"5143",2021-01-27,"5","Dragash",5
"5144",2021-01-27,"3","Drenas",4
"5145",2021-01-27,"25","Ferizaj",9
"5146",2021-01-27,"9","Fushë Kosovë",12
"5147",2021-01-27,"4","Gjilan",21
"5148",2021-01-27,"34","Graçanicë",1
"5149",2021-01-27,"6","Istog",1
"5150",2021-01-27,"7","Kaçanik",3
"5151",2021-01-27,"10","Kamenicë",6
"5152",2021-01-27,"8","Klinë",5
"5153",2021-01-27,"30","Malishevë",3
"5154",2021-01-27,"11","Mitrovicë",23
"5155",2021-01-27,"14","Novobërdë",1
"5156",2021-01-27,"15","Obiliq",2
"5157",2021-01-27,"17","Pejë",2
"5158",2021-01-27,"18","Podujevë",6
"5159",2021-01-27,"19","Prishtinë",116
"5160",2021-01-27,"20","Prizren",35
"5161",2021-01-27,"16","Rahovec",6
"5162",2021-01-27,"22","Shtime",1
"5163",2021-01-27,"21","Skënderaj",9
"5164",2021-01-27,"24","Suharekë",2
"5165",2021-01-27,"26","Viti",8
"5166",2021-01-27,"27","Vushtrri",15
"5167",2021-01-28,"1","Deçan",5
"5168",2021-01-28,"5","Dragash",2
"5169",2021-01-28,"3","Drenas",5
"5170",2021-01-28,"25","Ferizaj",18
"5171",2021-01-28,"2","Gjakovë",13
"5172",2021-01-28,"4","Gjilan",2
"5173",2021-01-28,"34","Graçanicë",1
"5174",2021-01-28,"6","Istog",2
"5175",2021-01-28,"8","Klinë",7
"5176",2021-01-28,"13","Lipjan",11
"5177",2021-01-28,"30","Malishevë",4
"5178",2021-01-28,"11","Mitrovicë",34
"5179",2021-01-28,"15","Obiliq",1
"5180",2021-01-28,"17","Pejë",14
"5181",2021-01-28,"19","Prishtinë",85
"5182",2021-01-28,"20","Prizren",41
"5183",2021-01-28,"16","Rahovec",1
"5184",2021-01-28,"22","Shtime",6
"5185",2021-01-28,"21","Skënderaj",7
"5186",2021-01-28,"24","Suharekë",29
"5187",2021-01-28,"26","Viti",1
"5188",2021-01-28,"27","Vushtrri",13
"5189",2021-01-29,"1","Deçan",5
"5190",2021-01-29,"5","Dragash",1
"5191",2021-01-29,"3","Drenas",4
"5192",2021-01-29,"25","Ferizaj",4
"5193",2021-01-29,"2","Gjakovë",5
"5194",2021-01-29,"4","Gjilan",7
"5195",2021-01-29,"6","Istog",1
"5196",2021-01-29,"10","Kamenicë",1
"5197",2021-01-29,"8","Klinë",3
"5198",2021-01-29,"13","Lipjan",8
"5199",2021-01-29,"30","Malishevë",4
"5200",2021-01-29,"11","Mitrovicë",5
"5201",2021-01-29,"15","Obiliq",3
"5202",2021-01-29,"17","Pejë",8
"5203",2021-01-29,"18","Podujevë",15
"5204",2021-01-29,"19","Prishtinë",141
"5205",2021-01-29,"20","Prizren",25
"5206",2021-01-29,"16","Rahovec",5
"5207",2021-01-29,"21","Skënderaj",1
"5208",2021-01-29,"24","Suharekë",16
"5209",2021-01-29,"26","Viti",3
"5210",2021-01-30,"1","Deçan",2
"5211",2021-01-30,"5","Dragash",2
"5212",2021-01-30,"3","Drenas",5
"5213",2021-01-30,"25","Ferizaj",13
"5214",2021-01-30,"9","Fushë Kosovë",12
"5215",2021-01-30,"2","Gjakovë",16
"5216",2021-01-30,"4","Gjilan",14
"5217",2021-01-30,"6","Istog",6
"5218",2021-01-30,"31","Junik",1
"5219",2021-01-30,"7","Kaçanik",3
"5220",2021-01-30,"10","Kamenicë",3
"5221",2021-01-30,"8","Klinë",4
"5222",2021-01-30,"30","Malishevë",7
"5223",2021-01-30,"11","Mitrovicë",15
"5224",2021-01-30,"38","Mitrovicë e Veriut",1
"5225",2021-01-30,"15","Obiliq",3
"5226",2021-01-30,"18","Podujevë",19
"5227",2021-01-30,"20","Prizren",6
"5228",2021-01-30,"16","Rahovec",2
"5229",2021-01-30,"22","Shtime",4
"5230",2021-01-30,"21","Skënderaj",2
"5231",2021-01-30,"24","Suharekë",16
"5232",2021-01-30,"26","Viti",3
"5233",2021-01-30,"27","Vushtrri",8
"5234",2021-01-31,"1","Deçan",1
"5235",2021-01-31,"25","Ferizaj",16
"5236",2021-01-31,"9","Fushë Kosovë",13
"5237",2021-01-31,"2","Gjakovë",8
"5238",2021-01-31,"4","Gjilan",5
"5239",2021-01-31,"7","Kaçanik",2
"5240",2021-01-31,"10","Kamenicë",2
"5241",2021-01-31,"8","Klinë",4
"5242",2021-01-31,"13","Lipjan",7
"5243",2021-01-31,"30","Malishevë",1
"5244",2021-01-31,"17","Pejë",13
"5245",2021-01-31,"18","Podujevë",19
"5246",2021-01-31,"19","Prishtinë",96
"5247",2021-01-31,"20","Prizren",48
"5248",2021-01-31,"35","Ranillug",1
"5249",2021-01-31,"22","Shtime",1
"5250",2021-01-31,"21","Skënderaj",6
"5251",2021-01-31,"24","Suharekë",5
"5252",2021-01-31,"26","Viti",3
"5253",2021-01-31,"27","Vushtrri",1
"5254",2021-02-01,"1","Deçan",9
"5255",2021-02-01,"5","Dragash",4
"5256",2021-02-01,"3","Drenas",4
"5257",2021-02-01,"25","Ferizaj",14
"5258",2021-02-01,"9","Fushë Kosovë",11
"5259",2021-02-01,"2","Gjakovë",5
"5260",2021-02-01,"4","Gjilan",2
"5261",2021-02-01,"6","Istog",2
"5262",2021-02-01,"31","Junik",1
"5263",2021-02-01,"7","Kaçanik",1
"5264",2021-02-01,"10","Kamenicë",2
"5265",2021-02-01,"8","Klinë",1
"5266",2021-02-01,"13","Lipjan",3
"5267",2021-02-01,"30","Malishevë",1
"5268",2021-02-01,"15","Obiliq",1
"5269",2021-02-01,"17","Pejë",17
"5270",2021-02-01,"18","Podujevë",2
"5271",2021-02-01,"19","Prishtinë",141
"5272",2021-02-01,"20","Prizren",3
"5273",2021-02-01,"16","Rahovec",4
"5274",2021-02-01,"21","Skënderaj",4
"5275",2021-02-01,"24","Suharekë",7
"5276",2021-02-01,"26","Viti",5
"5277",2021-02-01,"27","Vushtrri",1
"5278",2021-02-02,"5","Dragash",2
"5279",2021-02-02,"3","Drenas",4
"5280",2021-02-02,"25","Ferizaj",12
"5281",2021-02-02,"9","Fushë Kosovë",9
"5282",2021-02-02,"2","Gjakovë",11
"5283",2021-02-02,"4","Gjilan",13
"5284",2021-02-02,"34","Graçanicë",1
"5285",2021-02-02,"6","Istog",2
"5286",2021-02-02,"10","Kamenicë",2
"5287",2021-02-02,"8","Klinë",5
"5288",2021-02-02,"13","Lipjan",13
"5289",2021-02-02,"30","Malishevë",9
"5290",2021-02-02,"11","Mitrovicë",11
"5291",2021-02-02,"15","Obiliq",3
"5292",2021-02-02,"17","Pejë",12
"5293",2021-02-02,"18","Podujevë",21
"5294",2021-02-02,"19","Prishtinë",113
"5295",2021-02-02,"20","Prizren",57
"5296",2021-02-02,"16","Rahovec",3
"5297",2021-02-02,"23","Shtërpcë",1
"5298",2021-02-02,"22","Shtime",1
"5299",2021-02-02,"21","Skënderaj",7
"5300",2021-02-02,"26","Viti",5
"5301",2021-02-02,"27","Vushtrri",14
"5302",2021-02-03,"1","Deçan",8
"5303",2021-02-03,"5","Dragash",1
"5304",2021-02-03,"3","Drenas",2
"5305",2021-02-03,"9","Fushë Kosovë",9
"5306",2021-02-03,"2","Gjakovë",23
"5307",2021-02-03,"4","Gjilan",11
"5308",2021-02-03,"6","Istog",3
"5309",2021-02-03,"7","Kaçanik",2
"5310",2021-02-03,"10","Kamenicë",3
"5311",2021-02-03,"8","Klinë",2
"5312",2021-02-03,"13","Lipjan",6
"5313",2021-02-03,"30","Malishevë",1
"5314",2021-02-03,"11","Mitrovicë",11
"5315",2021-02-03,"15","Obiliq",4
"5316",2021-02-03,"17","Pejë",17
"5317",2021-02-03,"19","Prishtinë",121
"5318",2021-02-03,"20","Prizren",38
"5319",2021-02-03,"16","Rahovec",8
"5320",2021-02-03,"21","Skënderaj",2
"5321",2021-02-03,"24","Suharekë",16
"5322",2021-02-03,"26","Viti",2
"5323",2021-02-03,"27","Vushtrri",8
"5324",2021-02-04,"1","Deçan",6
"5325",2021-02-04,"3","Drenas",2
"5326",2021-02-04,"25","Ferizaj",19
"5327",2021-02-04,"2","Gjakovë",12
"5328",2021-02-04,"34","Graçanicë",1
"5329",2021-02-04,"6","Istog",4
"5330",2021-02-04,"31","Junik",1
"5331",2021-02-04,"7","Kaçanik",5
"5332",2021-02-04,"10","Kamenicë",3
"5333",2021-02-04,"8","Klinë",3
"5334",2021-02-04,"13","Lipjan",4
"5335",2021-02-04,"30","Malishevë",1
"5336",2021-02-04,"32","Mamushë",2
"5337",2021-02-04,"15","Obiliq",1
"5338",2021-02-04,"17","Pejë",29
"5339",2021-02-04,"19","Prishtinë",112
"5340",2021-02-04,"20","Prizren",21
"5341",2021-02-04,"16","Rahovec",3
"5342",2021-02-04,"21","Skënderaj",1
"5343",2021-02-04,"24","Suharekë",8
"5344",2021-02-04,"26","Viti",1
"5345",2021-02-04,"27","Vushtrri",5
"5346",2021-02-05,"1","Deçan",2
"5347",2021-02-05,"3","Drenas",4
"5348",2021-02-05,"9","Fushë Kosovë",9
"5349",2021-02-05,"2","Gjakovë",24
"5350",2021-02-05,"4","Gjilan",11
"5351",2021-02-05,"34","Graçanicë",1
"5352",2021-02-05,"6","Istog",3
"5353",2021-02-05,"10","Kamenicë",3
"5354",2021-02-05,"8","Klinë",3
"5355",2021-02-05,"13","Lipjan",14
"5356",2021-02-05,"30","Malishevë",3
"5357",2021-02-05,"11","Mitrovicë",6
"5358",2021-02-05,"15","Obiliq",7
"5359",2021-02-05,"17","Pejë",15
"5360",2021-02-05,"18","Podujevë",25
"5361",2021-02-05,"19","Prishtinë",122
"5362",2021-02-05,"20","Prizren",37
"5363",2021-02-05,"16","Rahovec",6
"5364",2021-02-05,"22","Shtime",2
"5365",2021-02-05,"24","Suharekë",5
"5366",2021-02-05,"26","Viti",1
"5367",2021-02-05,"27","Vushtrri",8
"5368",2021-02-06,"1","Deçan",3
"5369",2021-02-06,"3","Drenas",5
"5370",2021-02-06,"25","Ferizaj",11
"5371",2021-02-06,"9","Fushë Kosovë",21
"5372",2021-02-06,"2","Gjakovë",15
"5373",2021-02-06,"4","Gjilan",9
"5374",2021-02-06,"34","Graçanicë",1
"5375",2021-02-06,"6","Istog",2
"5376",2021-02-06,"7","Kaçanik",1
"5377",2021-02-06,"10","Kamenicë",4
"5378",2021-02-06,"8","Klinë",4
"5379",2021-02-06,"30","Malishevë",3
"5380",2021-02-06,"14","Novobërdë",1
"5381",2021-02-06,"15","Obiliq",4
"5382",2021-02-06,"17","Pejë",7
"5383",2021-02-06,"18","Podujevë",8
"5384",2021-02-06,"19","Prishtinë",95
"5385",2021-02-06,"20","Prizren",15
"5386",2021-02-06,"16","Rahovec",6
"5387",2021-02-06,"22","Shtime",2
"5388",2021-02-06,"24","Suharekë",3
"5389",2021-02-06,"26","Viti",2
"5390",2021-02-06,"27","Vushtrri",7
"5391",2021-02-07,"1","Deçan",2
"5392",2021-02-07,"5","Dragash",2
"5393",2021-02-07,"25","Ferizaj",8
"5394",2021-02-07,"9","Fushë Kosovë",9
"5395",2021-02-07,"4","Gjilan",6
"5396",2021-02-07,"6","Istog",2
"5397",2021-02-07,"7","Kaçanik",1
"5398",2021-02-07,"10","Kamenicë",3
"5399",2021-02-07,"8","Klinë",2
"5400",2021-02-07,"13","Lipjan",16
"5401",2021-02-07,"11","Mitrovicë",6
"5402",2021-02-07,"15","Obiliq",8
"5403",2021-02-07,"17","Pejë",19
"5404",2021-02-07,"18","Podujevë",18
"5405",2021-02-07,"20","Prizren",25
"5406",2021-02-07,"16","Rahovec",8
"5407",2021-02-07,"22","Shtime",2
"5408",2021-02-07,"21","Skënderaj",1
"5409",2021-02-07,"24","Suharekë",4
"5410",2021-02-07,"26","Viti",2
"5411",2021-02-07,"27","Vushtrri",7
"5412",2021-02-08,"3","Drenas",4
"5413",2021-02-08,"25","Ferizaj",3
"5414",2021-02-08,"9","Fushë Kosovë",5
"5415",2021-02-08,"2","Gjakovë",16
"5416",2021-02-08,"4","Gjilan",7
"5417",2021-02-08,"34","Graçanicë",2
"5418",2021-02-08,"33","Hani i Elezit",2
"5419",2021-02-08,"6","Istog",2
"5420",2021-02-08,"10","Kamenicë",2
"5421",2021-02-08,"13","Lipjan",1
"5422",2021-02-08,"30","Malishevë",7
"5423",2021-02-08,"32","Mamushë",1
"5424",2021-02-08,"11","Mitrovicë",1
"5425",2021-02-08,"15","Obiliq",2
"5426",2021-02-08,"17","Pejë",8
"5427",2021-02-08,"18","Podujevë",1
"5428",2021-02-08,"23","Shtërpcë",1
"5429",2021-02-08,"22","Shtime",1
"5430",2021-02-08,"21","Skënderaj",2
"5431",2021-02-08,"27","Vushtrri",1
"5432",2021-02-09,"1","Deçan",2
"5433",2021-02-09,"5","Dragash",4
"5434",2021-02-09,"3","Drenas",4
"5435",2021-02-09,"25","Ferizaj",4
"5436",2021-02-09,"9","Fushë Kosovë",16
"5437",2021-02-09,"2","Gjakovë",17
"5438",2021-02-09,"4","Gjilan",9
"5439",2021-02-09,"33","Hani i Elezit",1
"5440",2021-02-09,"6","Istog",4
"5441",2021-02-09,"7","Kaçanik",1
"5442",2021-02-09,"10","Kamenicë",1
"5443",2021-02-09,"13","Lipjan",8
"5444",2021-02-09,"30","Malishevë",5
"5445",2021-02-09,"11","Mitrovicë",12
"5446",2021-02-09,"15","Obiliq",2
"5447",2021-02-09,"17","Pejë",16
"5448",2021-02-09,"18","Podujevë",16
"5449",2021-02-09,"19","Prishtinë",128
"5450",2021-02-09,"20","Prizren",34
"5451",2021-02-09,"16","Rahovec",5
"5452",2021-02-09,"21","Skënderaj",1
"5453",2021-02-09,"24","Suharekë",6
"5454",2021-02-09,"27","Vushtrri",9
"5455",2021-02-10,"1","Deçan",3
"5456",2021-02-10,"5","Dragash",8
"5457",2021-02-10,"3","Drenas",8
"5458",2021-02-10,"25","Ferizaj",13
"5459",2021-02-10,"9","Fushë Kosovë",12
"5460",2021-02-10,"2","Gjakovë",12
"5461",2021-02-10,"4","Gjilan",9
"5462",2021-02-10,"34","Graçanicë",1
"5463",2021-02-10,"6","Istog",2
"5464",2021-02-10,"7","Kaçanik",2
"5465",2021-02-10,"10","Kamenicë",2
"5466",2021-02-10,"8","Klinë",4
"5467",2021-02-10,"13","Lipjan",6
"5468",2021-02-10,"30","Malishevë",4
"5469",2021-02-10,"11","Mitrovicë",12
"5470",2021-02-10,"15","Obiliq",12
"5471",2021-02-10,"17","Pejë",14
"5472",2021-02-10,"18","Podujevë",27
"5473",2021-02-10,"19","Prishtinë",127
"5474",2021-02-10,"20","Prizren",25
"5475",2021-02-10,"16","Rahovec",6
"5476",2021-02-10,"21","Skënderaj",6
"5477",2021-02-10,"26","Viti",1
"5478",2021-02-10,"27","Vushtrri",18
"5479",2021-02-11,"1","Deçan",8
"5480",2021-02-11,"5","Dragash",4
"5481",2021-02-11,"3","Drenas",2
"5482",2021-02-11,"25","Ferizaj",7
"5483",2021-02-11,"9","Fushë Kosovë",13
"5484",2021-02-11,"2","Gjakovë",16
"5485",2021-02-11,"4","Gjilan",8
"5486",2021-02-11,"34","Graçanicë",4
"5487",2021-02-11,"31","Junik",1
"5488",2021-02-11,"7","Kaçanik",3
"5489",2021-02-11,"10","Kamenicë",2
"5490",2021-02-11,"8","Klinë",5
"5491",2021-02-11,"13","Lipjan",14
"5492",2021-02-11,"30","Malishevë",1
"5493",2021-02-11,"11","Mitrovicë",9
"5494",2021-02-11,"14","Novobërdë",1
"5495",2021-02-11,"15","Obiliq",14
"5496",2021-02-11,"17","Pejë",32
"5497",2021-02-11,"18","Podujevë",6
"5498",2021-02-11,"19","Prishtinë",156
"5499",2021-02-11,"20","Prizren",33
"5500",2021-02-11,"16","Rahovec",3
"5501",2021-02-11,"22","Shtime",2
"5502",2021-02-11,"21","Skënderaj",2
"5503",2021-02-11,"24","Suharekë",9
"5504",2021-02-11,"26","Viti",2
"5505",2021-02-11,"27","Vushtrri",5
"5506",2021-02-12,"1","Deçan",2
"5507",2021-02-12,"5","Dragash",2
"5508",2021-02-12,"3","Drenas",5
"5509",2021-02-12,"9","Fushë Kosovë",11
"5510",2021-02-12,"2","Gjakovë",16
"5511",2021-02-12,"34","Graçanicë",1
"5512",2021-02-12,"6","Istog",5
"5513",2021-02-12,"7","Kaçanik",1
"5514",2021-02-12,"8","Klinë",4
"5515",2021-02-12,"30","Malishevë",3
"5516",2021-02-12,"11","Mitrovicë",8
"5517",2021-02-12,"14","Novobërdë",1
"5518",2021-02-12,"15","Obiliq",6
"5519",2021-02-12,"17","Pejë",15
"5520",2021-02-12,"18","Podujevë",18
"5521",2021-02-12,"19","Prishtinë",111
"5522",2021-02-12,"16","Rahovec",6
"5523",2021-02-12,"22","Shtime",2
"5524",2021-02-12,"21","Skënderaj",6
"5525",2021-02-12,"27","Vushtrri",7
"5526",2021-02-13,"1","Deçan",3
"5527",2021-02-13,"5","Dragash",1
"5528",2021-02-13,"3","Drenas",2
"5529",2021-02-13,"25","Ferizaj",1
"5530",2021-02-13,"2","Gjakovë",17
"5531",2021-02-13,"4","Gjilan",9
"5532",2021-02-13,"34","Graçanicë",2
"5533",2021-02-13,"6","Istog",3
"5534",2021-02-13,"10","Kamenicë",3
"5535",2021-02-13,"8","Klinë",3
"5536",2021-02-13,"13","Lipjan",13
"5537",2021-02-13,"30","Malishevë",6
"5538",2021-02-13,"15","Obiliq",3
"5539",2021-02-13,"17","Pejë",24
"5540",2021-02-13,"18","Podujevë",12
"5541",2021-02-13,"19","Prishtinë",95
"5542",2021-02-13,"20","Prizren",8
"5543",2021-02-13,"16","Rahovec",6
"5544",2021-02-13,"21","Skënderaj",4
"5545",2021-02-13,"24","Suharekë",5
"5546",2021-02-13,"26","Viti",2
"5547",2021-02-13,"27","Vushtrri",4
"5548",2021-02-14,"1","Deçan",4
"5549",2021-02-14,"5","Dragash",1
"5550",2021-02-14,"3","Drenas",2
"5551",2021-02-14,"25","Ferizaj",8
"5552",2021-02-14,"9","Fushë Kosovë",8
"5553",2021-02-14,"2","Gjakovë",12
"5554",2021-02-14,"4","Gjilan",5
"5555",2021-02-14,"6","Istog",1
"5556",2021-02-14,"31","Junik",1
"5557",2021-02-14,"7","Kaçanik",1
"5558",2021-02-14,"8","Klinë",1
"5559",2021-02-14,"13","Lipjan",5
"5560",2021-02-14,"30","Malishevë",3
"5561",2021-02-14,"11","Mitrovicë",15
"5562",2021-02-14,"15","Obiliq",5
"5563",2021-02-14,"17","Pejë",15
"5564",2021-02-14,"18","Podujevë",12
"5565",2021-02-14,"19","Prishtinë",57
"5566",2021-02-14,"20","Prizren",5
"5567",2021-02-14,"16","Rahovec",5
"5568",2021-02-14,"23","Shtërpcë",1
"5569",2021-02-14,"21","Skënderaj",4
"5570",2021-02-14,"24","Suharekë",2
"5571",2021-02-14,"26","Viti",1
"5572",2021-02-14,"27","Vushtrri",4
"5573",2021-02-15,"1","Deçan",6
"5574",2021-02-15,"5","Dragash",1
"5575",2021-02-15,"3","Drenas",2
"5576",2021-02-15,"25","Ferizaj",11
"5577",2021-02-15,"9","Fushë Kosovë",9
"5578",2021-02-15,"2","Gjakovë",4
"5579",2021-02-15,"4","Gjilan",9
"5580",2021-02-15,"34","Graçanicë",1
"5581",2021-02-15,"6","Istog",1
"5582",2021-02-15,"7","Kaçanik",2
"5583",2021-02-15,"13","Lipjan",8
"5584",2021-02-15,"17","Pejë",7
"5585",2021-02-15,"18","Podujevë",12
"5586",2021-02-15,"19","Prishtinë",116
"5587",2021-02-15,"20","Prizren",44
"5588",2021-02-15,"16","Rahovec",2
