"","date","id","municipality","cadastral_zone","confirmed"
"8158",2020-11-07,"27","Vushtrri","Nedakovc",1
"8159",2020-11-07,"27","Vushtrri","Pantinë",1
"8160",2020-11-07,"27","Vushtrri","Vushtrri",7
"8161",2020-11-08,"5","Dragash","Brodosanë",1
"8162",2020-11-08,"3","Drenas","Arllat",1
"8163",2020-11-08,"3","Drenas","Drenas",2
"8164",2020-11-08,"25","Ferizaj","Bibaj",1
"8165",2020-11-08,"25","Ferizaj","Cernillë",1
"8166",2020-11-08,"25","Ferizaj","Ferizaj",27
"8167",2020-11-08,"25","Ferizaj","Gaçkë",1
"8168",2020-11-08,"25","Ferizaj","Greme",4
"8169",2020-11-08,"25","Ferizaj","Komogllavë",4
"8170",2020-11-08,"25","Ferizaj","Lloshkobare",1
"8171",2020-11-08,"25","Ferizaj","Muhoc",2
"8172",2020-11-08,"25","Ferizaj","Pleshinë",1
"8173",2020-11-08,"25","Ferizaj","Prelez i Jerlive",2
"8174",2020-11-08,"25","Ferizaj","Sojevë",1
"8175",2020-11-08,"25","Ferizaj","Tern",1
"8176",2020-11-08,"25","Ferizaj","Zaskok",4
"8177",2020-11-08,"9","Fushë Kosovë","Fushë Kosovë",38
"8178",2020-11-08,"9","Fushë Kosovë","Lismir",1
"8179",2020-11-08,"9","Fushë Kosovë","Miradi e Epërme",1
"8180",2020-11-08,"9","Fushë Kosovë","Miradi e Poshtme",1
"8181",2020-11-08,"9","Fushë Kosovë","Pomozotin",1
"8182",2020-11-08,"9","Fushë Kosovë","Sllatinë - FK",1
"8183",2020-11-08,"2","Gjakovë","Gjakovë",3
"8184",2020-11-08,"4","Gjilan","Dobërçan",1
"8185",2020-11-08,"4","Gjilan","Gjilan",62
"8186",2020-11-08,"4","Gjilan","Malishevë - GL",1
"8187",2020-11-08,"4","Gjilan","Perlepnicë",2
"8188",2020-11-08,"33","Hani i Elezit","Hani i Elezit",2
"8189",2020-11-08,"31","Junik","Junik",1
"8190",2020-11-08,"7","Kaçanik","Doganaj - KÇ",1
"8191",2020-11-08,"7","Kaçanik","Kaçanik",2
"8192",2020-11-08,"10","Kamenicë","Hogosh",1
"8193",2020-11-08,"10","Kamenicë","Kamenicë",2
"8194",2020-11-08,"10","Kamenicë","Karacevë e epërme",1
"8195",2020-11-08,"10","Kamenicë","Koretin",1
"8196",2020-11-08,"10","Kamenicë","Rogacicë",1
"8197",2020-11-08,"8","Klinë","Bokshiq",1
"8198",2020-11-08,"13","Lipjan","Babush i muhacherve",1
"8199",2020-11-08,"13","Lipjan","Gadime e Epërme",1
"8200",2020-11-08,"13","Lipjan","Konjuh",2
"8201",2020-11-08,"13","Lipjan","Lipjan",9
"8202",2020-11-08,"13","Lipjan","Rubofc",1
"8203",2020-11-08,"13","Lipjan","Sllovi",1
"8204",2020-11-08,"30","Malishevë","Malishevë",3
"8205",2020-11-08,"32","Mamushë","Mamushë",1
"8206",2020-11-08,"11","Mitrovicë","Bajgorë",1
"8207",2020-11-08,"11","Mitrovicë","Mitrovicë",20
"8208",2020-11-08,"11","Mitrovicë","Shipol",2
"8209",2020-11-08,"11","Mitrovicë","Zhabar i Poshtem",2
"8210",2020-11-08,"14","Novobërdë","Koretishte",1
"8211",2020-11-08,"15","Obiliq","Mazgit",1
"8212",2020-11-08,"15","Obiliq","Obiliq",6
"8213",2020-11-08,"15","Obiliq","Siboc",1
"8214",2020-11-08,"17","Pejë","Pejë",5
"8215",2020-11-08,"17","Pejë","Treboviq",1
"8216",2020-11-08,"18","Podujevë","Bajqinë",3
"8217",2020-11-08,"18","Podujevë","Batllavë",1
"8218",2020-11-08,"18","Podujevë","Bradash",2
"8219",2020-11-08,"18","Podujevë","Dyz",1
"8220",2020-11-08,"18","Podujevë","Gërdoc",1
"8221",2020-11-08,"18","Podujevë","Lladoc",1
"8222",2020-11-08,"18","Podujevë","Podujevë",10
"8223",2020-11-08,"18","Podujevë","Pollatë",1
"8224",2020-11-08,"18","Podujevë","Shajkoc",2
"8225",2020-11-08,"19","Prishtinë","Bardhosh",1
"8226",2020-11-08,"19","Prishtinë","Grashticë",1
"8227",2020-11-08,"19","Prishtinë","Hajvali",6
"8228",2020-11-08,"19","Prishtinë","Llukar",1
"8229",2020-11-08,"19","Prishtinë","Makoc",1
"8230",2020-11-08,"19","Prishtinë","Orlloviq",1
"8231",2020-11-08,"19","Prishtinë","Prapashticë",1
"8232",2020-11-08,"19","Prishtinë","Prishtinë",310
"8233",2020-11-08,"19","Prishtinë","Prugoc",1
"8234",2020-11-08,"19","Prishtinë","Vranidoll",1
"8235",2020-11-08,"20","Prizren","Lutogllavë - PZ",1
"8236",2020-11-08,"20","Prizren","Poslisht",1
"8237",2020-11-08,"20","Prizren","Prizren",10
"8238",2020-11-08,"16","Rahovec","Rahovec",5
"8239",2020-11-08,"22","Shtime","Davidoc",1
"8240",2020-11-08,"22","Shtime","Muzeqinë",1
"8241",2020-11-08,"22","Shtime","Shtime",3
"8242",2020-11-08,"21","Skënderaj","Burojë",1
"8243",2020-11-08,"24","Suharekë","Sallagrazhdë",1
"8244",2020-11-08,"24","Suharekë","Sllapuzhan",1
"8245",2020-11-08,"24","Suharekë","Suharekë",4
"8246",2020-11-08,"26","Viti","Devajë",1
"8247",2020-11-08,"26","Viti","Pozhoran",1
"8248",2020-11-08,"26","Viti","Ramjen",1
"8249",2020-11-08,"26","Viti","Viti",1
"8250",2020-11-08,"27","Vushtrri","Brusnik",1
"8251",2020-11-08,"27","Vushtrri","Bukosh - VU",2
"8252",2020-11-08,"27","Vushtrri","Stroc",3
"8253",2020-11-08,"27","Vushtrri","Studime e Epërme",2
"8254",2020-11-08,"27","Vushtrri","Vushtrri",12
"8255",2020-11-09,"1","Deçan","Carrabreg",2
"8256",2020-11-09,"1","Deçan","Deçan",9
"8257",2020-11-09,"1","Deçan","Hulaj",1
"8258",2020-11-09,"1","Deçan","Strellc i Epërm",1
"8259",2020-11-09,"3","Drenas","Dobrashec",1
"8260",2020-11-09,"3","Drenas","Drenas",5
"8261",2020-11-09,"3","Drenas","Komoran",1
"8262",2020-11-09,"3","Drenas","Korroticë e Epërme",1
"8263",2020-11-09,"3","Drenas","Poklek",1
"8264",2020-11-09,"3","Drenas","Polluzhë",1
"8265",2020-11-09,"3","Drenas","Sankoc",3
"8266",2020-11-09,"25","Ferizaj","Ferizaj",4
"8267",2020-11-09,"9","Fushë Kosovë","Bardh i Madh",2
"8268",2020-11-09,"9","Fushë Kosovë","Fushë Kosovë",33
"8269",2020-11-09,"9","Fushë Kosovë","Vragoli",3
"8270",2020-11-09,"2","Gjakovë","Brovinë",1
"8271",2020-11-09,"2","Gjakovë","Dujakë",1
"8272",2020-11-09,"2","Gjakovë","Gjakovë",34
"8273",2020-11-09,"2","Gjakovë","Rogovë i",2
"8274",2020-11-09,"2","Gjakovë","Stubëll",1
"8275",2020-11-09,"4","Gjilan","Gjilan",46
"8276",2020-11-09,"4","Gjilan","Kmetoc",1
"8277",2020-11-09,"4","Gjilan","Livoç i Poshtëm",1
"8278",2020-11-09,"4","Gjilan","Perlepnicë",1
"8279",2020-11-09,"4","Gjilan","Pogragje",1
"8280",2020-11-09,"4","Gjilan","Velekince",1
"8281",2020-11-09,"33","Hani i Elezit","Hani i Elezit",1
"8282",2020-11-09,"6","Istog","Istog",2
"8283",2020-11-09,"31","Junik","Junik",2
"8284",2020-11-09,"7","Kaçanik","Kaçanik",5
"8285",2020-11-09,"10","Kamenicë","Hodonoc",2
"8286",2020-11-09,"10","Kamenicë","Hogosh",1
"8287",2020-11-09,"10","Kamenicë","Kamenicë",2
"8288",2020-11-09,"10","Kamenicë","Koretin",6
"8289",2020-11-09,"10","Kamenicë","Muçivercë",1
"8290",2020-11-09,"10","Kamenicë","Rogacicë",1
"8291",2020-11-09,"8","Klinë","Dresnik",1
"8292",2020-11-09,"8","Klinë","Gremnik",1
"8293",2020-11-09,"8","Klinë","Klinë",3
"8294",2020-11-09,"8","Klinë","Zllakuqan",1
"8295",2020-11-09,"13","Lipjan","Babush i muhacherve",1
"8296",2020-11-09,"13","Lipjan","Gadime e Ulët",1
"8297",2020-11-09,"13","Lipjan","Janjevë",1
"8298",2020-11-09,"13","Lipjan","Konjuh",2
"8299",2020-11-09,"13","Lipjan","Lipjan",6
"8300",2020-11-09,"13","Lipjan","Llugaxhi",1
"8301",2020-11-09,"13","Lipjan","Rasinoc",1
"8302",2020-11-09,"13","Lipjan","Smallushë",1
"8303",2020-11-09,"13","Lipjan","Topliqan",3
"8304",2020-11-09,"30","Malishevë","Astrazup",1
"8305",2020-11-09,"30","Malishevë","Banjë",1
"8306",2020-11-09,"30","Malishevë","Carrallukë",2
"8307",2020-11-09,"30","Malishevë","Malishevë",1
"8308",2020-11-09,"11","Mitrovicë","Mitrovicë",4
"8309",2020-11-09,"14","Novobërdë","Koretin",1
"8310",2020-11-09,"15","Obiliq","Mazgit",1
"8311",2020-11-09,"15","Obiliq","Obiliq",2
"8312",2020-11-09,"15","Obiliq","Siboc",1
"8313",2020-11-09,"17","Pejë","Novosellë",1
"8314",2020-11-09,"17","Pejë","Pejë",9
"8315",2020-11-09,"17","Pejë","Vitomiricë",1
"8316",2020-11-09,"18","Podujevë","Batllavë",1
"8317",2020-11-09,"18","Podujevë","Llapashticë e Poshtme",2
"8318",2020-11-09,"18","Podujevë","Lupç i Poshtëm",1
"8319",2020-11-09,"18","Podujevë","Podujevë",2
"8320",2020-11-09,"19","Prishtinë","Bardhosh",1
"8321",2020-11-09,"19","Prishtinë","Besi",1
"8322",2020-11-09,"19","Prishtinë","Hajvali",4
"8323",2020-11-09,"19","Prishtinë","Llukar",1
"8324",2020-11-09,"19","Prishtinë","Matiqan",3
"8325",2020-11-09,"19","Prishtinë","Mramor",1
"8326",2020-11-09,"19","Prishtinë","Prapashticë",1
"8327",2020-11-09,"19","Prishtinë","Prishtinë",279
"8328",2020-11-09,"19","Prishtinë","Siçevë",1
"8329",2020-11-09,"19","Prishtinë","Trudë",3
"8330",2020-11-09,"20","Prizren","Korishë",1
"8331",2020-11-09,"20","Prizren","Prizren",25
"8332",2020-11-09,"16","Rahovec","Bellacerke",3
"8333",2020-11-09,"16","Rahovec","Nagavc",4
"8334",2020-11-09,"16","Rahovec","Pataqan i poshtem",1
"8335",2020-11-09,"16","Rahovec","Petkoviq",1
"8336",2020-11-09,"16","Rahovec","Rahovec",1
"8337",2020-11-09,"22","Shtime","Muzeqinë",1
"8338",2020-11-09,"22","Shtime","Shtime",1
"8339",2020-11-09,"21","Skënderaj","Burojë",1
"8340",2020-11-09,"24","Suharekë","Bukosh i",2
"8341",2020-11-09,"24","Suharekë","Maqitevë",1
"8342",2020-11-09,"24","Suharekë","Mushtisht",1
"8343",2020-11-09,"24","Suharekë","Suharekë",4
"8344",2020-11-09,"26","Viti","Kabash",1
"8345",2020-11-09,"26","Viti","Novosellë - VT",2
"8346",2020-11-09,"26","Viti","Radivojc",3
"8347",2020-11-09,"26","Viti","Skifteraj",1
"8348",2020-11-09,"26","Viti","Sllatinë - VT",1
"8349",2020-11-09,"26","Viti","Smirë",3
"8350",2020-11-09,"26","Viti","Terpeze",1
"8351",2020-11-09,"26","Viti","Viti",2
"8352",2020-11-09,"27","Vushtrri","Maxhunaj",2
"8353",2020-11-09,"27","Vushtrri","Vushtrri",3
"8354",2020-11-10,"1","Deçan","Carrabreg",3
"8355",2020-11-10,"1","Deçan","Deçan",4
"8356",2020-11-10,"1","Deçan","Drenoc - DÇ",1
"8357",2020-11-10,"1","Deçan","Dubovik",2
"8358",2020-11-10,"1","Deçan","Gllogjan - DÇ",2
"8359",2020-11-10,"1","Deçan","Hulaj",1
"8360",2020-11-10,"1","Deçan","Lëbushë",2
"8361",2020-11-10,"1","Deçan","Lumbardh",1
"8362",2020-11-10,"1","Deçan","Pozhar",1
"8363",2020-11-10,"1","Deçan","Prilep",2
"8364",2020-11-10,"1","Deçan","Rastovicë",1
"8365",2020-11-10,"1","Deçan","Strellc i Epërm",8
"8366",2020-11-10,"5","Dragash","Buçë",2
"8367",2020-11-10,"5","Dragash","Pllavë i",1
"8368",2020-11-10,"3","Drenas","Drenas",1
"8369",2020-11-10,"3","Drenas","Gllanasellë",4
"8370",2020-11-10,"3","Drenas","Komoran",2
"8371",2020-11-10,"3","Drenas","Shtuticë",1
"8372",2020-11-10,"3","Drenas","Tërstenik - DR",4
"8373",2020-11-10,"25","Ferizaj","Ferizaj",20
"8374",2020-11-10,"25","Ferizaj","Pleshinë",2
"8375",2020-11-10,"25","Ferizaj","Sojevë",2
"8376",2020-11-10,"25","Ferizaj","Zllatar",1
"8377",2020-11-10,"9","Fushë Kosovë","Bardh i Madh",1
"8378",2020-11-10,"9","Fushë Kosovë","Fushë Kosovë",24
"8379",2020-11-10,"9","Fushë Kosovë","Sllatinë - FK",2
"8380",2020-11-10,"2","Gjakovë","Batushë",2
"8381",2020-11-10,"2","Gjakovë","Gjakovë",30
"8382",2020-11-10,"2","Gjakovë","Jahoc",1
"8383",2020-11-10,"2","Gjakovë","Osek Hilë",1
"8384",2020-11-10,"2","Gjakovë","Rogovë i",5
"8385",2020-11-10,"2","Gjakovë","Skivjan",2
"8386",2020-11-10,"2","Gjakovë","Smolicë",1
"8387",2020-11-10,"4","Gjilan","Cernicë",2
"8388",2020-11-10,"4","Gjilan","Gjilan",20
"8389",2020-11-10,"4","Gjilan","Malishevë - GL",1
"8390",2020-11-10,"4","Gjilan","Perlepnicë",2
"8391",2020-11-10,"4","Gjilan","Uglar - GL",1
"8392",2020-11-10,"4","Gjilan","Velekince",1
"8393",2020-11-10,"6","Istog","Vrellë",1
"8394",2020-11-10,"31","Junik","Junik",1
"8395",2020-11-10,"7","Kaçanik","Kaçanik",1
"8396",2020-11-10,"8","Klinë","Dollovë",1
"8397",2020-11-10,"8","Klinë","Dugajevë",1
"8398",2020-11-10,"8","Klinë","Gjurgjevik",1
"8399",2020-11-10,"8","Klinë","Gllarevë",1
"8400",2020-11-10,"8","Klinë","Jagodë",1
"8401",2020-11-10,"8","Klinë","Klinë",3
"8402",2020-11-10,"8","Klinë","Siqevë",2
"8403",2020-11-10,"8","Klinë","Stupë",2
"8404",2020-11-10,"8","Klinë","Ujmirë",2
"8405",2020-11-10,"8","Klinë","Videjë",1
"8406",2020-11-10,"8","Klinë","Zllakuqan",1
"8407",2020-11-10,"37","Kllokot","Mogillë",1
"8408",2020-11-10,"13","Lipjan","Kojskë",1
"8409",2020-11-10,"13","Lipjan","Konjuh",2
"8410",2020-11-10,"13","Lipjan","Lipjan",8
"8411",2020-11-10,"13","Lipjan","Llugaxhi",2
"8412",2020-11-10,"30","Malishevë","Bubavec",3
"8413",2020-11-10,"30","Malishevë","Malishevë",1
"8414",2020-11-10,"32","Mamushë","Mamushë",1
"8415",2020-11-10,"11","Mitrovicë","Kçiq i Madh",1
"8416",2020-11-10,"11","Mitrovicë","Mitrovicë",20
"8417",2020-11-10,"11","Mitrovicë","Shipol",7
"8418",2020-11-10,"11","Mitrovicë","Zhabar i Poshtem",1
"8419",2020-11-10,"15","Obiliq","Bakshi",1
"8420",2020-11-10,"15","Obiliq","Breznicë",1
"8421",2020-11-10,"15","Obiliq","Krushevc",1
"8422",2020-11-10,"15","Obiliq","Leshkoviq",1
"8423",2020-11-10,"15","Obiliq","Llazarevë",1
"8424",2020-11-10,"15","Obiliq","Obiliq",2
"8425",2020-11-10,"15","Obiliq","Siboc",2
"8426",2020-11-10,"17","Pejë","Gllaviçicë",1
"8427",2020-11-10,"17","Pejë","Jabllanicë",1
"8428",2020-11-10,"17","Pejë","Novosellë - PJ",6
"8429",2020-11-10,"17","Pejë","Pejë",40
"8430",2020-11-10,"17","Pejë","Radafc",2
"8431",2020-11-10,"17","Pejë","Raushiq",1
"8432",2020-11-10,"17","Pejë","Treboviq",1
"8433",2020-11-10,"17","Pejë","Vitomiricë",6
"8434",2020-11-10,"17","Pejë","Zllapek",1
"8435",2020-11-10,"18","Podujevë","Bajqinë",1
"8436",2020-11-10,"18","Podujevë","Gllamnik",2
"8437",2020-11-10,"18","Podujevë","Llapashticë e Epërme",3
"8438",2020-11-10,"18","Podujevë","Podujevë",7
"8439",2020-11-10,"18","Podujevë","Surkish",2
"8440",2020-11-10,"19","Prishtinë","Bardhosh",1
"8441",2020-11-10,"19","Prishtinë","Bërnicë e Epërme",0
"8442",2020-11-10,"19","Prishtinë","Besi",1
"8443",2020-11-10,"19","Prishtinë","Çagllavicë - PR",0
"8444",2020-11-10,"19","Prishtinë","Hajvali",8
"8445",2020-11-10,"19","Prishtinë","Matiqan",1
"8446",2020-11-10,"19","Prishtinë","Prishtinë",316
"8447",2020-11-10,"19","Prishtinë","Sofali",1
"8448",2020-11-10,"20","Prizren","Korishë",1
"8449",2020-11-10,"20","Prizren","Nashec",1
"8450",2020-11-10,"20","Prizren","Prizren",31
"8451",2020-11-10,"20","Prizren","Zhur",1
"8452",2020-11-10,"16","Rahovec","Brestoc",1
"8453",2020-11-10,"16","Rahovec","Krushë e Madhe",1
"8454",2020-11-10,"16","Rahovec","Rahovec",1
"8455",2020-11-10,"16","Rahovec","Ratkoc",1
"8456",2020-11-10,"16","Rahovec","Sopniq",1
"8457",2020-11-10,"22","Shtime","Belincë",2
"8458",2020-11-10,"22","Shtime","Muzeqinë",2
"8459",2020-11-10,"22","Shtime","Rashnicë",1
"8460",2020-11-10,"22","Shtime","Shtime",8
"8461",2020-11-10,"21","Skënderaj","Burojë",3
"8462",2020-11-10,"21","Skënderaj","Klinë e Poshtme",1
"8463",2020-11-10,"21","Skënderaj","Skënderaj",1
"8464",2020-11-10,"24","Suharekë","Bukosh i",1
"8465",2020-11-10,"24","Suharekë","Dobërdelan",1
"8466",2020-11-10,"24","Suharekë","Reshtan",1
"8467",2020-11-10,"24","Suharekë","Samadrexhë",1
"8468",2020-11-10,"24","Suharekë","Suharekë",4
"8469",2020-11-10,"26","Viti","Kabash",4
"8470",2020-11-10,"26","Viti","Pozhoran",1
"8471",2020-11-10,"26","Viti","Skifteraj",3
"8472",2020-11-10,"26","Viti","Vërban",1
"8473",2020-11-10,"27","Vushtrri","Banjskë - VT",2
"8474",2020-11-10,"27","Vushtrri","Dobërllukë",1
"8475",2020-11-10,"27","Vushtrri","Stanovc i poshtem",1
"8476",2020-11-10,"27","Vushtrri","Studime e Poshtme",1
"8477",2020-11-10,"27","Vushtrri","Vushtrri",12
"8478",2020-11-11,"1","Deçan","Deçan",3
"8479",2020-11-11,"1","Deçan","Strellc i Epërm",1
"8480",2020-11-11,"5","Dragash","Kapre",2
"8481",2020-11-11,"3","Drenas","Çikatovë e Re",2
"8482",2020-11-11,"3","Drenas","Drenas",1
"8483",2020-11-11,"3","Drenas","Komoran",1
"8484",2020-11-11,"3","Drenas","Zabel i poshtëm",1
"8485",2020-11-11,"25","Ferizaj","Balaj",2
"8486",2020-11-11,"25","Ferizaj","Ferizaj",25
"8487",2020-11-11,"25","Ferizaj","Gaçkë",1
"8488",2020-11-11,"25","Ferizaj","Sazli",1
"8489",2020-11-11,"25","Ferizaj","Sojevë",1
"8490",2020-11-11,"25","Ferizaj","Zllatar - FZ",1
"8491",2020-11-11,"9","Fushë Kosovë","Fushë Kosovë",28
"8492",2020-11-11,"9","Fushë Kosovë","Sllatinë - FK",1
"8493",2020-11-11,"2","Gjakovë","Bardhasan",1
"8494",2020-11-11,"2","Gjakovë","Bec",2
"8495",2020-11-11,"2","Gjakovë","Dobrixhë",1
"8496",2020-11-11,"2","Gjakovë","Gjakovë",26
"8497",2020-11-11,"2","Gjakovë","Rogovë i",1
"8498",2020-11-11,"2","Gjakovë","Trakaniq",2
"8499",2020-11-11,"4","Gjilan","Bresalc",1
"8500",2020-11-11,"4","Gjilan","Cernicë",2
"8501",2020-11-11,"4","Gjilan","Dobërçan",1
"8502",2020-11-11,"4","Gjilan","Gjilan",47
"8503",2020-11-11,"4","Gjilan","Kmetoc",1
"8504",2020-11-11,"4","Gjilan","Llashticë",1
"8505",2020-11-11,"4","Gjilan","Malishevë - GL",2
"8506",2020-11-11,"4","Gjilan","Pogragje",3
"8507",2020-11-11,"34","Graçanicë","Shushicë - IS",1
"8508",2020-11-11,"6","Istog","Istog",1
"8509",2020-11-11,"7","Kaçanik","Kaçanik",5
"8510",2020-11-11,"10","Kamenicë","Hodonoc",1
"8511",2020-11-11,"10","Kamenicë","Hogosh",1
"8512",2020-11-11,"10","Kamenicë","Kamenicë",5
"8513",2020-11-11,"10","Kamenicë","Karacevë e epërme",2
"8514",2020-11-11,"10","Kamenicë","Kopernicë",1
"8515",2020-11-11,"10","Kamenicë","Koretin",1
"8516",2020-11-11,"8","Klinë","Klinë",1
"8517",2020-11-11,"8","Klinë","Krushë e Madhe",1
"8518",2020-11-11,"13","Lipjan","Gadime e Epërme",2
"8519",2020-11-11,"13","Lipjan","Gllogoc - LP",1
"8520",2020-11-11,"13","Lipjan","Konjuh",1
"8521",2020-11-11,"13","Lipjan","Lipjan",9
"8522",2020-11-11,"13","Lipjan","Magurë",1
"8523",2020-11-11,"13","Lipjan","Sllovi",1
"8524",2020-11-11,"13","Lipjan","Smallushë",1
"8525",2020-11-11,"11","Mitrovicë","Kutlloc",1
"8526",2020-11-11,"11","Mitrovicë","Mitrovicë",35
"8527",2020-11-11,"11","Mitrovicë","Shipol",1
"8528",2020-11-11,"11","Mitrovicë","Shupkofc",2
"8529",2020-11-11,"11","Mitrovicë","Vinarci i Poshtëm",2
"8530",2020-11-11,"14","Novobërdë","Koretishte",1
"8531",2020-11-11,"15","Obiliq","Krushevc",1
"8532",2020-11-11,"15","Obiliq","Mazgit",1
"8533",2020-11-11,"15","Obiliq","Milloshevë",2
"8534",2020-11-11,"15","Obiliq","Obiliq",3
"8535",2020-11-11,"15","Obiliq","Siboc",1
"8536",2020-11-11,"17","Pejë","Kosuriq",1
"8537",2020-11-11,"17","Pejë","Pejë",3
"8538",2020-11-11,"18","Podujevë","Bradash",1
"8539",2020-11-11,"18","Podujevë","Gërdoc",1
"8540",2020-11-11,"18","Podujevë","Lupç i Poshtëm",1
"8541",2020-11-11,"18","Podujevë","Majac",1
"8542",2020-11-11,"18","Podujevë","Podujevë",5
"8543",2020-11-11,"18","Podujevë","Sibofv i epërm",2
"8544",2020-11-11,"19","Prishtinë","Bardhosh",0
"8545",2020-11-11,"19","Prishtinë","Barilevë",1
"8546",2020-11-11,"19","Prishtinë","Drenoc - PR",0
"8547",2020-11-11,"19","Prishtinë","Grashticë",0
"8548",2020-11-11,"19","Prishtinë","Hajvali",5
"8549",2020-11-11,"19","Prishtinë","Keqekollë",1
"8550",2020-11-11,"19","Prishtinë","Llukar",1
"8551",2020-11-11,"19","Prishtinë","Matiqan",1
"8552",2020-11-11,"19","Prishtinë","Mramor",1
"8553",2020-11-11,"19","Prishtinë","Prapashticë",1
"8554",2020-11-11,"19","Prishtinë","Prishtinë",418
"8555",2020-11-11,"19","Prishtinë","Prugoc",1
"8556",2020-11-11,"19","Prishtinë","Sofali",1
"8557",2020-11-11,"19","Prishtinë","Trudë",0
"8558",2020-11-11,"19","Prishtinë","Vranidoll",3
"8559",2020-11-11,"20","Prizren","Prizren",8
"8560",2020-11-11,"20","Prizren","Randobravë",1
"8561",2020-11-11,"16","Rahovec","Celinë",2
"8562",2020-11-11,"16","Rahovec","Hoqa e vogël",1
"8563",2020-11-11,"16","Rahovec","Nagavc",1
"8564",2020-11-11,"16","Rahovec","Rahovec",2
"8565",2020-11-11,"16","Rahovec","Ratkoc",3
"8566",2020-11-11,"16","Rahovec","Retijë",1
"8567",2020-11-11,"16","Rahovec","Xerxe",1
"8568",2020-11-11,"22","Shtime","Davidoc",1
"8569",2020-11-11,"22","Shtime","Gjurkoc",2
"8570",2020-11-11,"22","Shtime","Shtime",1
"8571",2020-11-11,"21","Skënderaj","Çirez",1
"8572",2020-11-11,"21","Skënderaj","Dashevc",1
"8573",2020-11-11,"21","Skënderaj","Krasaliq",1
"8574",2020-11-11,"21","Skënderaj","Llaushë",1
"8575",2020-11-11,"21","Skënderaj","Lubovec",1
"8576",2020-11-11,"21","Skënderaj","Makërmal",1
"8577",2020-11-11,"21","Skënderaj","Pluzhinë",1
"8578",2020-11-11,"21","Skënderaj","Runik",1
"8579",2020-11-11,"21","Skënderaj","Skënderaj",2
"8580",2020-11-11,"21","Skënderaj","Tërnafc",2
"8581",2020-11-11,"24","Suharekë","Bllacë",1
"8582",2020-11-11,"24","Suharekë","Suharekë",6
"8583",2020-11-11,"26","Viti","Devajë",1
"8584",2020-11-11,"26","Viti","Lubishtë",2
"8585",2020-11-11,"26","Viti","Pozhoran",2
"8586",2020-11-11,"26","Viti","Radivojc",1
"8587",2020-11-11,"26","Viti","Ramnishtë",1
"8588",2020-11-11,"26","Viti","Skifteraj",1
"8589",2020-11-11,"26","Viti","Sllatinë - VT",1
"8590",2020-11-11,"26","Viti","Tërpezë",1
"8591",2020-11-11,"26","Viti","Viti",4
"8592",2020-11-11,"27","Vushtrri","Dumnicë e Poshtme - VU",1
"8593",2020-11-11,"27","Vushtrri","Nedakovc",1
"8594",2020-11-11,"27","Vushtrri","Vushtrri",11
"8595",2020-11-12,"1","Deçan","Deçan",8
"8596",2020-11-12,"5","Dragash","Dragash",5
"8597",2020-11-12,"3","Drenas","Drenas",7
"8598",2020-11-12,"25","Ferizaj","Ferizaj",102
"8599",2020-11-12,"9","Fushë Kosovë","Fushë Kosovë",45
"8600",2020-11-12,"2","Gjakovë","Gjakovë",52
"8601",2020-11-12,"4","Gjilan","Gjilan",51
"8602",2020-11-12,"34","Graçanicë","Graçanicë",1
"8603",2020-11-12,"33","Hani i Elezit","Hani i Elezit",2
"8604",2020-11-12,"6","Istog","Gurakoc",0
"8605",2020-11-12,"6","Istog","Istog",7
"8606",2020-11-12,"6","Istog","Kovragë",0
"8607",2020-11-12,"6","Istog","Lubovë",0
"8608",2020-11-12,"7","Kaçanik","Kaçanik",12
"8609",2020-11-12,"10","Kamenicë","Kamenicë",8
"8610",2020-11-12,"8","Klinë","Klinë",9
"8611",2020-11-12,"13","Lipjan","Lipjan",21
"8612",2020-11-12,"30","Malishevë","Malishevë",10
"8613",2020-11-12,"11","Mitrovicë","Mitrovicë",24
"8614",2020-11-12,"14","Novobërdë","Novobërdë",1
"8615",2020-11-12,"15","Obiliq","Obiliq",16
"8616",2020-11-12,"17","Pejë","Pejë",27
"8617",2020-11-12,"18","Podujevë","Podujevë",61
"8618",2020-11-12,"19","Prishtinë","Bardhosh",0
"8619",2020-11-12,"19","Prishtinë","Çagllavicë - PR",0
"8620",2020-11-12,"19","Prishtinë","Drenoc - PR",0
"8621",2020-11-12,"19","Prishtinë","Grashticë",0
"8622",2020-11-12,"19","Prishtinë","Hajvali",0
"8623",2020-11-12,"19","Prishtinë","Prapashticë",0
"8624",2020-11-12,"19","Prishtinë","Prishtinë",347
"8625",2020-11-12,"19","Prishtinë","Prugoc",0
"8626",2020-11-12,"19","Prishtinë","Rimanishtë",0
"8627",2020-11-12,"19","Prishtinë","Trudë",0
"8628",2020-11-12,"20","Prizren","Prizren",30
