id,Polling Center,Candidate,Party_ID,Party,Votes,Municipality
20,2008A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,1278,Prizren
20,2008A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,789,Prizren
20,2009A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,1516,Prizren
20,2009A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,694,Prizren
20,2010A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,48,Prizren
20,2010A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,62,Prizren
20,2011A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,323,Prizren
20,2011A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,134,Prizren
20,2012A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,56,Prizren
20,2012A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,244,Prizren
20,2013A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,371,Prizren
20,2013A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,316,Prizren
20,2014A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,150,Prizren
20,2014A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,307,Prizren
20,2015A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,251,Prizren
20,2015A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,975,Prizren
20,2016A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,96,Prizren
20,2016A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,260,Prizren
20,2017A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,15,Prizren
20,2017A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,62,Prizren
20,2018A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,147,Prizren
20,2018A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,428,Prizren
20,2019A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,44,Prizren
20,2019A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,298,Prizren
20,2020A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,150,Prizren
20,2020A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,523,Prizren
20,2021A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,120,Prizren
20,2021A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,341,Prizren
20,2022A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,25,Prizren
20,2022A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,79,Prizren
20,2023A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,539,Prizren
20,2023A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,968,Prizren
20,2024A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,58,Prizren
20,2024A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,160,Prizren
20,2025A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,78,Prizren
20,2025A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,442,Prizren
20,2026A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,184,Prizren
20,2026A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,564,Prizren
20,2027A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,91,Prizren
20,2027A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,322,Prizren
20,2028A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,26,Prizren
20,2028A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,8,Prizren
20,2029A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,97,Prizren
20,2029A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,363,Prizren
20,2030A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,108,Prizren
20,2030A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,369,Prizren
20,2031A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,41,Prizren
20,2031A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,46,Prizren
20,2032A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,227,Prizren
20,2032A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,321,Prizren
20,2033A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,721,Prizren
20,2033A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,966,Prizren
20,2034A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,142,Prizren
20,2034A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,292,Prizren
20,2035A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,180,Prizren
20,2035A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,89,Prizren
20,2036A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,144,Prizren
20,2036A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,82,Prizren
20,2037A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,128,Prizren
20,2037A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,119,Prizren
20,2038A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,201,Prizren
20,2038A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,186,Prizren
20,2039A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,211,Prizren
20,2039A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,374,Prizren
20,2040A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,239,Prizren
20,2040A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,270,Prizren
20,2041A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,93,Prizren
20,2041A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,265,Prizren
20,2042A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,2186,Prizren
20,2042A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,1563,Prizren
20,2043A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,23,Prizren
20,2043A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,181,Prizren
20,2044A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,33,Prizren
20,2044A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,35,Prizren
20,2045A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,29,Prizren
20,2045A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,110,Prizren
20,2046A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,30,Prizren
20,2046A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,80,Prizren
20,2047A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,48,Prizren
20,2047A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,199,Prizren
20,2048A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,97,Prizren
20,2048A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,206,Prizren
20,2049A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,82,Prizren
20,2049A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,242,Prizren
20,2050A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,78,Prizren
20,2050A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,337,Prizren
20,2051A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,44,Prizren
20,2051A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,35,Prizren
20,2052A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,3,Prizren
20,2052A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,105,Prizren
20,2053A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,29,Prizren
20,2053A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,119,Prizren
20,2054A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,25,Prizren
20,2054A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,133,Prizren
20,2055A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,98,Prizren
20,2055A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,234,Prizren
20,2056A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,120,Prizren
20,2056A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,191,Prizren
20,2057A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,39,Prizren
20,2057A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,101,Prizren
20,2058A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,86,Prizren
20,2058A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,151,Prizren
20,2059A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,121,Prizren
20,2059A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,314,Prizren
20,2060A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,14,Prizren
20,2060A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,17,Prizren
20,2061A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,346,Prizren
20,2061A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,251,Prizren
20,2062A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,297,Prizren
20,2062A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,536,Prizren
20,2065A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,60,Prizren
20,2065A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,317,Prizren
20,2066A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,89,Prizren
20,2066A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,69,Prizren
20,2067A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,40,Prizren
20,2067A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,68,Prizren
20,2068A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,141,Prizren
20,2068A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,144,Prizren
20,2069A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,20,Prizren
20,2069A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,166,Prizren
20,2070A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,4,Prizren
20,2070A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,61,Prizren
20,2071A,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,162,Prizren
20,2071A,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,209,Prizren
20,BM020,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,68,Prizren
20,BM020,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,53,Prizren
20,CB120,MYTAHER HASKUKA,144,LËVIZJA VETËVENDOSJE!,670,Prizren
20,CB120,SHAQIR TOTAJ,177,PARTIA DEMOKRATIKE E KOSOVËS,619,Prizren
22,2201E,NAIM ISMAJLI,177,PARTIA DEMOKRATIKE E KOSOVËS,1024,Shtime
22,2201E,QEMAJL ALIU,144,LËVIZJA VETËVENDOSJE!,981,Shtime
22,2201X,NAIM ISMAJLI,177,PARTIA DEMOKRATIKE E KOSOVËS,959,Shtime
22,2201X,QEMAJL ALIU,144,LËVIZJA VETËVENDOSJE!,1020,Shtime
22,2202E,NAIM ISMAJLI,177,PARTIA DEMOKRATIKE E KOSOVËS,653,Shtime
22,2202E,QEMAJL ALIU,144,LËVIZJA VETËVENDOSJE!,668,Shtime
22,2203E,NAIM ISMAJLI,177,PARTIA DEMOKRATIKE E KOSOVËS,431,Shtime
22,2203E,QEMAJL ALIU,144,LËVIZJA VETËVENDOSJE!,390,Shtime
22,2204E,NAIM ISMAJLI,177,PARTIA DEMOKRATIKE E KOSOVËS,448,Shtime
22,2204E,QEMAJL ALIU,144,LËVIZJA VETËVENDOSJE!,418,Shtime
22,2205E,NAIM ISMAJLI,177,PARTIA DEMOKRATIKE E KOSOVËS,250,Shtime
22,2205E,QEMAJL ALIU,144,LËVIZJA VETËVENDOSJE!,161,Shtime
22,2206E,NAIM ISMAJLI,177,PARTIA DEMOKRATIKE E KOSOVËS,594,Shtime
22,2206E,QEMAJL ALIU,144,LËVIZJA VETËVENDOSJE!,1149,Shtime
22,2207E,NAIM ISMAJLI,177,PARTIA DEMOKRATIKE E KOSOVËS,417,Shtime
22,2207E,QEMAJL ALIU,144,LËVIZJA VETËVENDOSJE!,275,Shtime
22,2208E,NAIM ISMAJLI,177,PARTIA DEMOKRATIKE E KOSOVËS,161,Shtime
22,2208E,QEMAJL ALIU,144,LËVIZJA VETËVENDOSJE!,266,Shtime
22,2209E,NAIM ISMAJLI,177,PARTIA DEMOKRATIKE E KOSOVËS,586,Shtime
22,2209E,QEMAJL ALIU,144,LËVIZJA VETËVENDOSJE!,245,Shtime
22,2210E,NAIM ISMAJLI,177,PARTIA DEMOKRATIKE E KOSOVËS,33,Shtime
22,2210E,QEMAJL ALIU,144,LËVIZJA VETËVENDOSJE!,33,Shtime
22,2212E,NAIM ISMAJLI,177,PARTIA DEMOKRATIKE E KOSOVËS,244,Shtime
22,2212E,QEMAJL ALIU,144,LËVIZJA VETËVENDOSJE!,214,Shtime
22,2213E,NAIM ISMAJLI,177,PARTIA DEMOKRATIKE E KOSOVËS,193,Shtime
22,2213E,QEMAJL ALIU,144,LËVIZJA VETËVENDOSJE!,387,Shtime
22,2214E,NAIM ISMAJLI,177,PARTIA DEMOKRATIKE E KOSOVËS,209,Shtime
22,2214E,QEMAJL ALIU,144,LËVIZJA VETËVENDOSJE!,190,Shtime
22,2215E,NAIM ISMAJLI,177,PARTIA DEMOKRATIKE E KOSOVËS,269,Shtime
22,2215E,QEMAJL ALIU,144,LËVIZJA VETËVENDOSJE!,250,Shtime
22,2216E,NAIM ISMAJLI,177,PARTIA DEMOKRATIKE E KOSOVËS,255,Shtime
22,2216E,QEMAJL ALIU,144,LËVIZJA VETËVENDOSJE!,273,Shtime
22,BM022,NAIM ISMAJLI,177,PARTIA DEMOKRATIKE E KOSOVËS,14,Shtime
22,BM022,QEMAJL ALIU,144,LËVIZJA VETËVENDOSJE!,42,Shtime
22,CB122,NAIM ISMAJLI,177,PARTIA DEMOKRATIKE E KOSOVËS,104,Shtime
22,CB122,QEMAJL ALIU,144,LËVIZJA VETËVENDOSJE!,67,Shtime
26,2601D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,585,Viti
26,2601D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,730,Viti
26,2601X,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,577,Viti
26,2601X,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,518,Viti
26,2602D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,48,Viti
26,2602D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,76,Viti
26,2603D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,122,Viti
26,2603D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,219,Viti
26,2604D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,196,Viti
26,2604D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,689,Viti
26,2605D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,989,Viti
26,2605D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,787,Viti
26,2606D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,132,Viti
26,2606D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,132,Viti
26,2607D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,456,Viti
26,2607D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,425,Viti
26,2608D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,272,Viti
26,2608D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,317,Viti
26,2609D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,424,Viti
26,2609D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,356,Viti
26,2610D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,303,Viti
26,2610D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,236,Viti
26,2611D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,615,Viti
26,2611D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,243,Viti
26,2612D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,107,Viti
26,2612D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,113,Viti
26,2613D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,46,Viti
26,2613D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,75,Viti
26,2614D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,51,Viti
26,2614D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,153,Viti
26,2615D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,103,Viti
26,2615D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,107,Viti
26,2616D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,0,Viti
26,2616D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,3,Viti
26,2617D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,556,Viti
26,2617D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,583,Viti
26,2620D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,272,Viti
26,2620D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,371,Viti
26,2621D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,290,Viti
26,2621D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,407,Viti
26,2622D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,1,Viti
26,2622D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,31,Viti
26,2623D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,169,Viti
26,2623D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,258,Viti
26,2625D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,202,Viti
26,2625D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,188,Viti
26,2626D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,154,Viti
26,2626D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,189,Viti
26,2627D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,236,Viti
26,2627D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,282,Viti
26,2628D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,147,Viti
26,2628D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,214,Viti
26,2629D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,202,Viti
26,2629D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,167,Viti
26,2630D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,273,Viti
26,2630D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,305,Viti
26,2631D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,189,Viti
26,2631D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,192,Viti
26,2632D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,170,Viti
26,2632D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,197,Viti
26,2633D,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,298,Viti
26,2633D,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,121,Viti
26,BM026,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,33,Viti
26,BM026,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,24,Viti
26,CB126,ARSIM ADEMI,144,LËVIZJA VETËVENDOSJE!,85,Viti
26,CB126,SOKOL HALITI,160,LIDHJA DEMOKRATIKE E KOSOVËS,89,Viti
27,2701B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,2011,Vushtrri
27,2701B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,1842,Vushtrri
27,2702B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,721,Vushtrri
27,2702B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,693,Vushtrri
27,2702X,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,658,Vushtrri
27,2702X,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,731,Vushtrri
27,2703B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,390,Vushtrri
27,2703B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,46,Vushtrri
27,2704B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,2143,Vushtrri
27,2704B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,1891,Vushtrri
27,2705B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,55,Vushtrri
27,2705B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,19,Vushtrri
27,2706B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,195,Vushtrri
27,2706B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,265,Vushtrri
27,2707B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,391,Vushtrri
27,2707B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,260,Vushtrri
27,2708B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,258,Vushtrri
27,2708B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,303,Vushtrri
27,2709B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,500,Vushtrri
27,2709B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,498,Vushtrri
27,2710B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,677,Vushtrri
27,2710B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,383,Vushtrri
27,2711B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,253,Vushtrri
27,2711B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,268,Vushtrri
27,2712B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,449,Vushtrri
27,2712B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,238,Vushtrri
27,2713B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,693,Vushtrri
27,2713B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,758,Vushtrri
27,2714B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,453,Vushtrri
27,2714B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,558,Vushtrri
27,2715B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,10,Vushtrri
27,2715B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,22,Vushtrri
27,2716B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,278,Vushtrri
27,2716B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,99,Vushtrri
27,2717B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,366,Vushtrri
27,2717B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,356,Vushtrri
27,2718B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,66,Vushtrri
27,2718B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,61,Vushtrri
27,2719B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,36,Vushtrri
27,2719B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,16,Vushtrri
27,2720B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,246,Vushtrri
27,2720B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,193,Vushtrri
27,2721B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,196,Vushtrri
27,2721B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,294,Vushtrri
27,2722B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,232,Vushtrri
27,2722B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,232,Vushtrri
27,2723B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,375,Vushtrri
27,2723B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,62,Vushtrri
27,2724B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,4,Vushtrri
27,2724B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,2,Vushtrri
27,2725B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,69,Vushtrri
27,2725B,XHAFER TAHIRI,160,LIDHJA DEMOKRATIKE E KOSOVËS,40,Vushtrri
27,2726B,FERIT IDRIZI,177,PARTIA DEMOKRATIKE E KOSOVËS,81,Vushtrri
